vehicle_id,registration_number,vehicle_type,make,model,manufacturing_year,color,owner_person_id,owner_organization_id,registration_date,status,source_id,confidence_score,created_at,updated_at
V00975,MH34EF4232,Car,Hyundai,Innova,2021,White,P01753,,2019-04-16,Flagged,SRC005,0.95,2024-06-03 01:26:50,2025-03-31 00:23:11
V00976,UP59AB1152,Van,Honda,Pulsar,2020,Grey,P00739,,2021-05-28,Inactive,SRC028,0.88,2024-04-02 13:28:43,2026-03-17 22:52:34
V00977,GJ24JK2374,Auto Rickshaw,Maruti Suzuki,Scorpio,2021,Silver,P00134,,2016-09-05,Flagged,SRC015,0.84,2024-06-08 16:00:00,2024-04-23 07:04:20
V00978,RJ10CD2289,Auto Rickshaw,Tata,City,2023,Blue,P01700,,2017-09-10,Flagged,SRC028,0.88,2024-02-29 16:42:36,2025-05-11 05:06:16
V00979,MP42EF8769,Auto Rickshaw,Tata,Creta,2024,Black,P01233,,2017-11-07,Active,SRC023,0.99,2025-07-22 14:13:09,2025-10-31 08:16:43
V00980,RJ68CD1783,Motorcycle,Tata,Splendor,2020,Grey,P02387,,2020-04-16,Flagged,SRC006,0.83,2024-02-01 04:47:52,2024-01-14 18:24:42
V00981,MP99AB4528,SUV,Maruti Suzuki,Scorpio,2017,Grey,P03318,,2025-10-12,Inactive,SRC017,0.94,2025-12-17 09:38:46,2025-02-25 06:42:56
V00982,DL37JK3306,Van,Mahindra,Pulsar,2021,Grey,P03356,,2024-04-09,Inactive,SRC010,0.89,2025-11-22 13:11:43,2024-11-07 20:39:47
V00983,GJ58AB6410,SUV,Honda,Pulsar,2022,Silver,P01188,,2024-11-03,Inactive,SRC006,0.99,2025-12-14 01:27:34,2024-07-12 13:23:35
V00984,GJ09CD9903,Car,Hero,Splendor,2015,Grey,P00174,,2019-06-06,Active,SRC013,0.99,2025-04-04 13:50:14,2026-07-17 16:01:45
V00985,UP37EF6078,Motorcycle,Mahindra,Pulsar,2017,Black,P03450,,2024-01-16,Inactive,SRC016,0.81,2026-07-07 02:06:23,2024-04-28 01:03:02
V00986,DL88EF6279,Auto Rickshaw,Honda,Splendor,2015,Black,P00687,,2026-07-08,Active,SRC002,0.88,2025-04-11 18:19:13,2025-03-04 12:33:19
V00987,RJ72AB9794,Car,Bajaj,Nexon,2018,Black,,O0046,2020-08-21,Active,SRC020,0.92,2024-06-25 14:33:40,2024-03-04 07:26:51
V00988,RJ89GH6241,Motorcycle,Tata,Scorpio,2023,White,P01794,,2016-12-24,Flagged,SRC016,0.93,2025-02-17 22:34:28,2025-05-16 02:31:14
V00989,MP47JK9674,SUV,Hyundai,City,2022,Black,P02350,,2021-09-14,Inactive,SRC014,0.96,2024-07-11 23:21:25,2025-02-06 17:01:42
V00990,UP15AB9666,Truck,Maruti Suzuki,Scorpio,2025,Silver,P03631,,2018-07-21,Inactive,SRC015,0.81,2025-01-23 21:24:36,2024-03-13 13:15:01
V00991,UP55JK4518,Truck,Honda,Splendor,2017,Blue,P00439,,2021-12-05,Active,SRC001,0.94,2024-10-29 15:41:52,2025-01-27 05:49:51
V00992,UP01GH3753,Car,Toyota,Swift,2022,Black,P02041,,2018-03-22,Active,SRC013,0.81,2024-02-12 09:13:58,2025-09-15 14:08:05
V00993,GJ37GH5680,Truck,Toyota,Swift,2015,Grey,P00189,,2022-07-27,Inactive,SRC006,0.96,2025-12-01 14:19:05,2026-08-24 16:12:48
V00994,MP59EF6933,Car,Honda,Scorpio,2019,Grey,P00033,,2021-04-20,Flagged,SRC004,0.85,2024-11-06 15:32:06,2024-10-14 18:37:13
V00995,RJ04AB6910,Motorcycle,Mahindra,Splendor,2023,Black,P01933,,2018-02-19,Flagged,SRC018,0.85,2024-01-27 11:01:55,2025-07-16 03:17:31
V00996,MP20CD9228,Auto Rickshaw,Hyundai,Creta,2024,Blue,P02434,,2023-04-22,Inactive,SRC009,0.97,2025-04-06 23:13:33,2024-08-03 15:19:51
V00997,UP64EF4661,Motorcycle,Bajaj,Nexon,2022,Red,P00227,,2020-10-28,Flagged,SRC009,0.84,2026-06-02 09:23:51,2025-05-02 23:53:52
V00998,RJ50AB4489,SUV,Bajaj,Splendor,2016,Blue,,O0339,2021-03-13,Inactive,SRC009,0.97,2024-09-25 19:05:36,2025-03-30 13:32:03
V00999,MH18CD7943,SUV,Hero,Nexon,2022,Black,P01972,,2020-09-19,Flagged,SRC008,0.84,2025-07-30 22:14:35,2024-08-23 21:48:14
V01000,KA49AB4552,Motorcycle,Tata,Nexon,2024,Grey,P00650,,2016-12-24,Inactive,SRC013,0.82,2025-09-06 03:51:37,2024-06-02 12:45:41
V01001,GJ68CD6000,Auto Rickshaw,Honda,Creta,2021,Black,P03786,,2019-09-18,Active,SRC020,0.95,2024-01-26 13:22:44,2026-07-05 18:56:05
V01002,KA11JK2366,Auto Rickshaw,Tata,City,2025,Red,P03584,,2018-01-13,Active,SRC009,0.82,2024-03-16 23:04:42,2026-05-29 04:29:05
V01003,RJ29EF9065,SUV,Tata,Nexon,2022,Red,P02456,,2025-05-14,Flagged,SRC008,0.83,2026-03-15 09:53:07,2025-10-21 01:43:49
V01004,DL63EF9965,Car,Maruti Suzuki,Nexon,2023,Black,P00903,,2017-04-01,Inactive,SRC015,0.88,2025-11-15 12:26:06,2025-03-16 08:56:52
V01005,GJ45EF5417,Auto Rickshaw,Honda,City,2018,Red,P00340,,2025-08-20,Inactive,SRC005,0.95,2024-08-16 03:15:36,2026-02-19 16:32:30
V01006,RJ29GH3405,Van,Mahindra,Nexon,2017,Black,P02646,,2025-08-21,Inactive,SRC018,0.84,2025-06-25 11:35:20,2024-12-27 23:08:24
V01007,GJ89GH4586,Van,Toyota,Creta,2017,Blue,P01446,,2018-03-13,Active,SRC029,0.81,2024-10-21 11:48:48,2026-03-02 13:16:16
V01008,RJ43CD2865,Motorcycle,Bajaj,City,2019,Grey,,O0500,2022-05-20,Flagged,SRC024,0.92,2025-10-25 04:11:28,2024-01-13 01:03:26
V01009,UP57AB6805,Van,Hyundai,Splendor,2015,Silver,P01442,,2021-07-19,Flagged,SRC021,0.82,2024-02-26 22:45:01,2025-04-22 07:04:15
V01010,MH29CD6997,Van,Tata,Innova,2019,White,P03721,,2025-01-27,Active,SRC007,0.86,2025-11-29 00:18:10,2024-12-17 08:35:13
V01011,UP08CD5266,Car,Hyundai,Scorpio,2021,Black,P00464,,2025-05-04,Flagged,SRC005,0.8,2024-01-18 16:41:39,2025-06-30 14:47:29
V01012,MH17AB2360,Van,Mahindra,Nexon,2016,Red,P02684,,2025-03-07,Inactive,SRC025,0.98,2024-06-23 01:33:19,2024-02-23 08:59:43
V01013,DL51JK7780,Van,Mahindra,Swift,2021,White,,O0204,2020-09-23,Flagged,SRC020,0.98,2026-01-19 16:31:03,2025-08-07 04:29:41
V01014,DL53CD9349,Van,Toyota,Pulsar,2022,White,P02228,,2019-06-30,Flagged,SRC006,0.92,2025-01-26 23:34:28,2025-04-30 16:22:28
V01015,UP11AB1294,Motorcycle,Honda,Scorpio,2022,Black,P02352,,2025-05-23,Inactive,SRC001,0.95,2024-05-27 04:49:29,2025-05-08 10:55:12
V01016,RJ48CD3105,Truck,Bajaj,City,2022,Red,P03825,,2018-09-16,Inactive,SRC007,0.97,2026-04-17 04:24:57,2026-01-06 06:53:26
V01017,KA11CD1214,Van,Toyota,Scorpio,2017,Black,P00227,,2025-03-07,Active,SRC020,0.93,2024-09-26 20:54:27,2026-02-28 09:02:54
V01018,DL10AB7181,Van,Honda,Creta,2015,Silver,P03432,,2017-09-06,Active,SRC024,0.87,2026-05-14 06:54:00,2026-05-15 22:11:10
V01019,KA33GH6459,Truck,Tata,Scorpio,2023,Grey,P03176,,2019-04-04,Inactive,SRC030,0.98,2024-11-17 00:51:01,2024-07-25 21:09:13
V01020,RJ75AB1848,Truck,Maruti Suzuki,Swift,2018,Grey,P00620,,2018-09-15,Active,SRC007,0.84,2024-08-31 08:42:57,2025-05-01 16:10:52
V01021,MP68JK9705,SUV,Mahindra,Creta,2017,Red,P03043,,2026-05-09,Inactive,SRC020,0.89,2024-10-01 18:39:45,2024-07-29 23:16:07
V01022,UP03EF4484,Truck,Mahindra,Creta,2016,Blue,P03628,,2021-05-02,Flagged,SRC001,0.86,2024-03-06 16:37:38,2026-04-05 09:07:38
V01023,MH65CD4902,Auto Rickshaw,Bajaj,Creta,2020,White,,O0140,2023-02-04,Active,SRC001,0.93,2024-05-26 21:40:17,2024-04-14 03:24:27
V01024,MH96JK4388,Auto Rickshaw,Tata,Creta,2016,Red,P02016,,2018-01-30,Flagged,SRC004,0.81,2024-09-12 21:54:31,2025-05-23 02:15:04
V01025,MP01GH1771,Auto Rickshaw,Hero,City,2023,Grey,,O0388,2019-09-30,Flagged,SRC001,0.85,2025-05-28 09:09:01,2025-03-02 11:04:21
V01026,KA05JK8169,Auto Rickshaw,Hero,Pulsar,2020,Red,P00633,,2018-07-30,Active,SRC004,0.98,2024-05-22 23:58:59,2026-01-14 05:56:26
V01027,GJ43CD2257,Truck,Honda,Nexon,2016,Black,P03912,,2022-10-06,Inactive,SRC011,0.94,2026-01-29 16:15:54,2024-05-23 01:58:51
V01028,MP34GH3926,Auto Rickshaw,Toyota,Swift,2021,Grey,P01937,,2024-01-03,Active,SRC007,0.84,2024-09-26 05:33:17,2026-06-29 03:22:22
V01029,RJ48AB5476,SUV,Honda,Scorpio,2015,Grey,P03185,,2024-08-29,Flagged,SRC010,0.94,2025-08-20 23:19:35,2025-11-24 08:25:15
V01030,RJ02AB7524,Car,Bajaj,Splendor,2025,Red,,O0110,2022-04-16,Inactive,SRC008,0.94,2025-03-24 14:51:19,2025-07-14 23:50:38
V01031,RJ21CD6179,Van,Toyota,City,2022,Black,,O0103,2018-08-08,Inactive,SRC007,0.91,2026-07-15 03:09:52,2024-04-18 02:00:50
V01032,MP28JK9933,Car,Maruti Suzuki,Nexon,2023,Silver,P00134,,2018-12-03,Inactive,SRC018,0.9,2024-07-25 19:27:44,2024-12-23 04:19:18
V01033,MH30EF9679,Van,Tata,Scorpio,2018,Black,P02755,,2019-09-25,Flagged,SRC005,0.84,2024-09-06 01:14:44,2026-02-11 18:34:31
V01034,MH19GH5949,Car,Maruti Suzuki,Creta,2018,Red,P03120,,2020-03-03,Inactive,SRC026,0.83,2025-08-30 21:47:36,2025-01-28 01:42:10
V01035,RJ50EF8175,Van,Bajaj,Swift,2025,Grey,,O0186,2023-02-14,Active,SRC021,0.92,2026-04-21 02:25:46,2025-02-09 13:41:48
V01036,RJ34CD5944,Motorcycle,Hyundai,Swift,2022,Silver,P00509,,2019-04-20,Active,SRC020,0.9,2025-06-15 11:44:29,2024-08-04 20:59:14
V01037,MH90JK1437,Motorcycle,Hyundai,Pulsar,2023,Grey,P02306,,2022-06-30,Inactive,SRC013,0.88,2025-12-18 02:47:39,2024-07-11 20:45:32
V01038,MH51JK8790,SUV,Toyota,Creta,2024,Red,P03137,,2017-09-10,Active,SRC015,0.96,2025-02-10 03:14:34,2024-04-01 20:19:44
V01039,KA90GH2876,Motorcycle,Honda,Splendor,2024,Grey,P03902,,2020-01-24,Flagged,SRC018,0.86,2025-06-19 23:15:38,2026-06-22 01:19:24
V01040,RJ55EF8009,Truck,Tata,Pulsar,2019,Blue,P01869,,2020-10-08,Flagged,SRC029,0.92,2025-08-29 07:24:34,2024-03-27 20:12:30
V01041,MH61GH5872,Van,Honda,Nexon,2019,Red,P02254,,2019-08-13,Inactive,SRC026,0.86,2026-06-01 16:38:28,2025-04-23 18:42:59
V01042,GJ58JK3807,Car,Maruti Suzuki,Creta,2017,Grey,P01207,,2026-07-27,Flagged,SRC013,0.9,2024-02-15 19:26:25,2025-05-17 14:12:46
V01043,UP21JK2267,Motorcycle,Hero,Nexon,2024,Silver,P03687,,2019-10-26,Active,SRC029,0.94,2026-03-27 13:02:53,2024-02-27 20:05:33
V01044,KA47CD6129,Motorcycle,Hyundai,Splendor,2024,White,,O0215,2024-07-08,Inactive,SRC026,0.96,2025-10-14 19:32:47,2026-04-07 01:53:57
V01045,UP64GH4160,Car,Maruti Suzuki,Nexon,2025,Red,P01549,,2019-05-24,Active,SRC007,0.81,2026-04-21 01:52:44,2026-07-21 14:44:03
V01046,UP63GH1290,Auto Rickshaw,Maruti Suzuki,Creta,2016,White,P00200,,2022-01-09,Inactive,SRC029,0.84,2025-03-23 14:27:09,2024-03-08 17:47:20
V01047,GJ08JK6551,SUV,Toyota,Swift,2020,Black,P02226,,2018-09-05,Inactive,SRC004,0.91,2026-08-13 01:30:57,2024-08-30 12:25:19
V01048,MP77JK7000,SUV,Honda,Swift,2020,Grey,P00819,,2023-03-12,Inactive,SRC029,0.94,2025-12-19 17:43:18,2026-03-27 04:06:39
V01049,RJ18JK1539,Auto Rickshaw,Bajaj,Innova,2015,Grey,P03964,,2025-03-22,Inactive,SRC003,0.83,2025-01-23 11:11:24,2026-03-31 20:47:06
V01050,UP33GH4226,Van,Maruti Suzuki,City,2016,Red,P03564,,2023-08-13,Active,SRC026,0.86,2024-06-28 11:50:51,2025-01-11 22:28:29
V01051,DL58GH9660,Van,Maruti Suzuki,Swift,2014,Blue,P00965,,2025-02-08,Flagged,SRC011,0.85,2025-12-16 19:26:49,2025-08-20 11:12:38
V01052,KA77CD6578,Auto Rickshaw,Hero,Pulsar,2017,Red,P01667,,2025-12-19,Active,SRC017,0.96,2024-04-15 10:00:30,2026-05-04 19:41:04
V01053,GJ39CD4508,Van,Maruti Suzuki,Pulsar,2016,White,P00796,,2024-12-19,Active,SRC016,0.99,2025-02-09 01:34:48,2026-08-09 18:33:12
V01054,UP05GH1525,Van,Mahindra,Splendor,2017,Grey,P02614,,2023-05-03,Inactive,SRC027,0.9,2026-06-25 01:53:42,2024-08-16 20:39:52
V01055,UP78GH8133,Car,Hero,Swift,2018,Grey,P01780,,2023-07-05,Flagged,SRC014,0.8,2024-03-30 13:37:01,2025-09-13 09:03:03
V01056,UP31AB5563,Truck,Mahindra,City,2018,Blue,P02424,,2017-09-27,Flagged,SRC020,0.81,2025-10-01 01:14:37,2025-09-14 05:34:10
V01057,GJ80AB4059,Truck,Hero,Nexon,2020,Red,P00350,,2025-06-09,Active,SRC005,0.98,2024-07-10 12:41:20,2025-07-12 15:36:17
V01058,RJ39AB5274,Auto Rickshaw,Toyota,Swift,2022,Red,P01365,,2020-10-01,Flagged,SRC002,0.88,2025-05-05 17:31:07,2024-06-23 04:00:01
V01059,MH35AB2443,Auto Rickshaw,Bajaj,Creta,2020,Blue,P01703,,2020-11-02,Active,SRC004,0.85,2025-04-26 11:44:17,2025-05-26 12:09:30
V01060,MH49CD5775,SUV,Tata,Swift,2018,Red,,O0102,2021-06-13,Active,SRC007,0.83,2025-07-04 15:06:14,2024-04-28 00:08:07
V01061,GJ35EF9367,Car,Bajaj,City,2023,Silver,P01056,,2023-08-02,Inactive,SRC030,0.82,2025-06-21 11:47:03,2026-07-16 22:14:22
V01062,KA65GH2857,SUV,Hyundai,Innova,2020,Grey,P00648,,2020-07-20,Inactive,SRC021,0.94,2025-09-24 12:09:33,2026-02-23 13:09:20
V01063,UP76EF2564,Van,Maruti Suzuki,Pulsar,2014,Red,P02831,,2020-12-16,Flagged,SRC018,0.99,2026-04-02 17:46:39,2024-01-22 05:55:23
V01064,RJ08GH1502,Motorcycle,Tata,Nexon,2018,Blue,P01409,,2018-06-01,Flagged,SRC029,0.93,2024-10-19 09:50:40,2025-10-17 00:01:34
V01065,MP53GH6724,Truck,Bajaj,Innova,2014,White,P01950,,2025-06-11,Flagged,SRC022,0.8,2025-06-25 04:39:29,2024-12-15 23:53:42
V01066,DL96GH8303,Auto Rickshaw,Bajaj,City,2024,Grey,P02783,,2017-02-22,Active,SRC021,0.86,2024-01-01 23:01:27,2025-05-03 04:03:18
V01067,MP11GH6591,Van,Hyundai,Nexon,2018,Grey,P02715,,2017-07-30,Inactive,SRC005,0.86,2024-12-15 19:45:33,2025-05-30 22:31:38
V01068,MP19EF2088,Van,Tata,Swift,2016,Grey,,O0178,2020-11-23,Active,SRC026,0.95,2025-10-14 09:28:47,2024-04-09 03:50:20
V01069,MH68EF9177,SUV,Bajaj,Splendor,2022,Silver,,O0092,2024-07-24,Active,SRC007,0.88,2026-06-11 16:13:56,2026-06-16 03:48:35
V01070,GJ70AB5505,SUV,Bajaj,Scorpio,2019,Red,P02487,,2018-05-06,Flagged,SRC002,0.96,2026-05-14 01:24:48,2025-10-22 20:32:43
V01071,MH58CD2532,Van,Hyundai,City,2015,White,P02659,,2023-11-17,Active,SRC004,0.98,2024-12-11 01:04:48,2025-04-05 09:26:34
V01072,GJ67JK9246,SUV,Hyundai,Scorpio,2020,Red,P03997,,2022-12-11,Flagged,SRC024,0.98,2024-07-10 17:10:40,2026-02-06 09:38:19
V01073,UP90CD2487,Motorcycle,Honda,City,2020,White,P03503,,2022-09-05,Inactive,SRC017,0.81,2024-02-12 06:03:44,2025-09-06 15:42:45
V01074,GJ17AB4869,Truck,Toyota,Nexon,2016,Black,P02556,,2017-03-17,Flagged,SRC007,0.82,2025-03-16 19:56:15,2024-09-29 23:30:27
V01075,MH29AB2299,SUV,Honda,Splendor,2023,Red,P03830,,2019-12-19,Inactive,SRC021,0.94,2025-09-09 13:20:29,2026-06-30 20:35:05
V01076,UP80JK9739,Auto Rickshaw,Mahindra,Creta,2025,Black,P01056,,2024-05-16,Active,SRC013,0.93,2024-06-21 19:52:58,2024-07-27 07:41:32
V01077,DL44EF5005,Auto Rickshaw,Tata,City,2019,Red,P00943,,2017-01-29,Active,SRC030,0.82,2026-06-12 10:50:51,2025-07-30 18:07:56
V01078,DL27JK8505,Auto Rickshaw,Honda,Scorpio,2015,White,P03107,,2022-09-02,Inactive,SRC010,0.91,2024-02-28 11:39:24,2026-04-14 18:18:42
V01079,DL58GH5605,Motorcycle,Hero,Scorpio,2014,White,P03945,,2016-09-08,Flagged,SRC006,0.81,2026-02-14 18:31:45,2025-04-19 04:55:19
V01080,DL63AB7852,Auto Rickshaw,Mahindra,Nexon,2023,Black,P02184,,2024-09-14,Inactive,SRC002,0.82,2026-04-11 22:57:16,2024-01-12 06:14:49
V01081,DL03AB7807,Truck,Maruti Suzuki,Splendor,2017,Black,P03452,,2024-12-04,Flagged,SRC004,0.95,2024-12-10 20:44:54,2024-11-18 05:26:22
V01082,KA83AB8448,Van,Tata,Creta,2022,Blue,P01503,,2022-10-23,Flagged,SRC001,0.88,2025-07-18 19:55:20,2026-01-16 00:08:05
V01083,KA08EF7974,SUV,Toyota,Scorpio,2018,White,,O0180,2019-12-07,Active,SRC026,0.83,2025-04-04 20:28:56,2025-11-26 09:51:38
V01084,MP53AB8448,Motorcycle,Hero,Splendor,2019,Black,P02020,,2018-10-24,Flagged,SRC020,0.96,2024-06-04 15:18:13,2025-09-23 01:27:48
V01085,MH87AB8008,Car,Hyundai,Pulsar,2023,Blue,,O0133,2026-06-27,Active,SRC029,0.85,2024-09-22 12:36:29,2025-05-20 02:45:05
V01086,KA15JK7063,Truck,Tata,Scorpio,2014,White,P00706,,2018-01-22,Inactive,SRC022,0.98,2025-08-16 15:02:08,2025-10-03 16:23:15
V01087,DL35GH8670,Van,Hyundai,Pulsar,2020,White,P00643,,2026-01-14,Active,SRC018,0.87,2026-07-30 18:24:42,2024-01-14 01:41:30
V01088,MP03JK3570,Car,Hero,Scorpio,2021,Blue,P00203,,2024-04-02,Flagged,SRC014,0.88,2024-09-30 23:35:43,2024-04-23 12:55:19
V01089,UP61AB6504,SUV,Hero,Nexon,2023,White,P03685,,2025-12-01,Active,SRC009,0.81,2025-12-20 05:32:47,2026-05-07 01:20:37
V01090,UP41AB8601,Van,Hero,Scorpio,2024,Grey,P01714,,2025-10-21,Active,SRC026,0.89,2026-07-10 19:38:21,2025-12-26 19:24:20
V01091,UP92AB7525,Motorcycle,Toyota,Scorpio,2015,Black,P02415,,2020-01-06,Active,SRC023,0.87,2024-03-02 17:42:39,2024-12-28 06:28:31
V01092,MP78JK2773,Motorcycle,Tata,City,2022,Grey,P00191,,2024-10-10,Active,SRC007,0.93,2026-08-04 06:34:18,2025-03-04 06:52:36
V01093,GJ67AB8448,Van,Hyundai,Swift,2023,White,P00779,,2021-03-09,Active,SRC002,0.98,2024-07-01 11:43:41,2026-06-18 10:35:13
V01094,UP87JK4761,Truck,Hero,Innova,2023,Grey,P01399,,2023-01-29,Active,SRC017,0.92,2025-04-11 02:49:05,2025-07-10 16:25:37
V01095,KA36GH9959,Car,Bajaj,Pulsar,2016,Black,P01335,,2024-10-28,Flagged,SRC022,0.81,2024-09-21 12:27:03,2024-11-05 21:44:42
V01096,MH51CD8627,Auto Rickshaw,Toyota,Splendor,2014,Blue,P01818,,2018-10-13,Active,SRC011,0.81,2024-09-21 10:14:00,2024-03-31 17:28:33
V01097,KA02GH9110,Truck,Mahindra,Scorpio,2020,Blue,P03997,,2016-12-24,Active,SRC014,0.81,2024-07-28 18:41:43,2025-01-28 04:56:19
V01098,GJ51EF6822,SUV,Hero,Innova,2017,White,P02926,,2025-02-06,Active,SRC029,0.81,2025-06-11 06:42:50,2026-05-25 06:44:08
V01099,UP55JK8265,SUV,Tata,Splendor,2019,Grey,P01681,,2026-06-20,Active,SRC009,0.9,2025-08-28 01:25:01,2026-08-28 09:10:58
V01100,GJ45CD2600,Auto Rickshaw,Bajaj,Innova,2017,Blue,,O0091,2023-07-19,Inactive,SRC019,0.85,2025-10-10 01:55:47,2026-01-15 14:03:37
V01101,MP86EF7764,Van,Honda,Nexon,2021,Black,P00040,,2024-04-30,Inactive,SRC009,0.86,2024-09-05 10:59:45,2025-11-07 06:00:32
V01102,DL25CD5495,Car,Tata,Scorpio,2014,Blue,P03572,,2017-04-30,Flagged,SRC019,0.97,2024-12-28 03:20:06,2025-09-01 17:51:39
V01103,MH96JK5621,Motorcycle,Hero,Creta,2025,Silver,P00559,,2018-10-28,Active,SRC004,0.81,2025-12-08 07:29:39,2024-06-11 16:14:13
V01104,MH74EF2902,SUV,Tata,Swift,2014,Blue,P02752,,2021-08-29,Inactive,SRC002,0.82,2024-06-03 22:10:24,2024-08-30 20:26:27
V01105,KA34JK2599,Truck,Tata,Scorpio,2016,Silver,P03383,,2025-11-04,Flagged,SRC012,0.96,2026-04-18 22:16:57,2024-06-04 02:55:50
V01106,KA55GH1505,Auto Rickshaw,Tata,City,2023,White,P02419,,2024-06-24,Active,SRC025,0.88,2025-03-20 19:47:51,2024-04-11 17:23:43
V01107,UP39GH8421,Van,Bajaj,Nexon,2023,Grey,,O0115,2021-10-29,Inactive,SRC024,0.97,2025-04-08 04:15:41,2026-01-03 05:37:01
V01108,MP89GH3406,Car,Hero,Nexon,2015,Red,P00856,,2020-06-11,Flagged,SRC023,0.93,2025-12-11 06:01:51,2024-06-19 08:57:23
V01109,UP04AB7625,Auto Rickshaw,Honda,Pulsar,2018,Black,P02473,,2019-12-30,Flagged,SRC016,0.98,2024-11-25 04:34:41,2026-02-05 03:42:09
V01110,RJ50CD6984,Truck,Hero,Scorpio,2015,White,P02709,,2018-09-06,Active,SRC028,0.84,2026-06-30 23:14:05,2026-07-08 08:17:36
V01111,MH41JK7268,Van,Honda,Innova,2020,Silver,P02508,,2024-08-13,Inactive,SRC008,0.82,2025-08-15 13:01:01,2025-01-12 02:11:58
V01112,MP96EF7327,Car,Mahindra,Pulsar,2022,Black,P02198,,2017-10-24,Active,SRC029,0.84,2024-07-04 10:07:49,2026-03-27 17:39:32
V01113,DL91AB5781,Van,Maruti Suzuki,City,2020,Red,P00596,,2025-06-07,Flagged,SRC015,0.99,2025-04-19 07:31:13,2024-12-16 12:30:08
V01114,GJ68AB2781,Truck,Hero,Splendor,2015,Grey,P00546,,2017-11-27,Flagged,SRC030,0.8,2026-02-14 16:38:41,2025-05-29 12:42:43
V01115,MP41CD9031,Van,Hyundai,Creta,2019,Red,P02282,,2017-02-23,Active,SRC016,0.86,2025-09-11 11:40:53,2025-10-28 04:19:57
V01116,KA27GH2356,Motorcycle,Tata,Swift,2018,White,P02598,,2021-03-28,Inactive,SRC027,0.85,2024-03-29 01:14:47,2024-03-23 11:46:24
V01117,MH50CD9296,Car,Hero,Creta,2015,White,P00700,,2025-03-07,Active,SRC001,0.89,2025-04-01 09:54:15,2024-09-23 10:50:58
V01118,MP97JK7634,Van,Hyundai,Splendor,2023,Grey,,O0199,2020-02-05,Flagged,SRC015,0.9,2024-06-19 05:45:30,2024-05-23 05:20:57
V01119,RJ63AB5437,Car,Bajaj,Nexon,2020,Red,P01644,,2021-02-02,Flagged,SRC012,0.91,2024-08-26 20:21:12,2024-01-20 01:27:42
V01120,MH21AB3261,Van,Hyundai,Nexon,2015,Silver,P01824,,2019-03-15,Active,SRC025,0.92,2024-04-17 22:48:23,2026-08-01 16:05:11
V01121,MP78GH3518,Van,Mahindra,Creta,2020,Grey,P02666,,2017-11-04,Active,SRC027,0.85,2024-05-11 17:28:51,2024-09-30 03:04:46
V01122,DL34CD8066,Van,Bajaj,Creta,2021,Blue,P00614,,2017-08-16,Inactive,SRC001,0.86,2024-10-06 11:11:05,2025-01-27 10:25:28
V01123,KA15CD1283,Van,Hyundai,Nexon,2025,Grey,P03789,,2022-10-16,Flagged,SRC027,0.89,2025-12-05 20:18:42,2025-02-21 07:28:53
V01124,MP35EF9228,Van,Hero,Creta,2025,Red,P00052,,2017-08-01,Inactive,SRC017,0.92,2026-03-23 14:30:07,2024-01-15 16:43:30
V01125,UP17GH2607,Auto Rickshaw,Tata,Innova,2023,Blue,,O0382,2023-08-10,Active,SRC007,0.94,2025-02-19 14:47:09,2025-02-07 17:59:49
V01126,MP76GH4504,Van,Bajaj,City,2016,White,P02306,,2017-07-09,Inactive,SRC003,0.82,2025-12-05 14:07:13,2024-10-09 07:34:01
V01127,UP51AB1112,Truck,Hyundai,Nexon,2022,Red,P02897,,2017-12-17,Active,SRC016,0.89,2025-05-17 10:20:32,2024-11-24 09:41:12
V01128,GJ25JK4487,Van,Bajaj,Splendor,2017,Black,P03734,,2024-09-12,Inactive,SRC025,0.96,2024-10-25 13:04:36,2026-01-23 19:12:05
V01129,RJ85GH8375,Van,Mahindra,Swift,2015,Silver,P00664,,2017-08-13,Active,SRC027,0.84,2026-05-02 05:24:32,2025-08-13 03:41:35
V01130,KA79EF4921,SUV,Maruti Suzuki,Splendor,2015,Red,P01990,,2018-03-25,Flagged,SRC029,0.94,2026-02-25 10:54:34,2024-12-19 19:51:45
V01131,RJ52GH5250,Van,Honda,Pulsar,2014,Red,P02974,,2020-05-19,Inactive,SRC013,0.85,2024-04-07 23:40:38,2024-03-18 11:10:31
V01132,MP91AB7567,Van,Bajaj,Swift,2025,Black,,O0118,2024-11-06,Flagged,SRC023,0.96,2026-02-02 22:26:28,2025-06-07 14:37:52
V01133,GJ16CD6811,Van,Maruti Suzuki,Swift,2015,Red,P01244,,2021-03-31,Inactive,SRC026,0.9,2025-07-30 19:19:11,2024-03-20 14:11:22
V01134,MP55EF6971,Auto Rickshaw,Maruti Suzuki,Scorpio,2024,Grey,P00294,,2018-09-15,Active,SRC022,0.95,2025-09-06 17:31:44,2025-09-13 05:44:01
V01135,RJ42AB6494,Auto Rickshaw,Honda,Scorpio,2016,Black,P00929,,2020-09-03,Flagged,SRC014,0.8,2025-05-05 01:51:14,2025-01-21 12:36:31
V01136,GJ50CD5640,Car,Bajaj,Scorpio,2021,Silver,P02295,,2023-07-11,Flagged,SRC024,0.99,2026-01-26 12:47:21,2024-06-29 17:10:37
V01137,RJ90AB3363,Motorcycle,Maruti Suzuki,Splendor,2024,White,P02152,,2024-06-21,Active,SRC024,0.86,2026-04-08 13:43:31,2025-08-22 19:09:02
