location_id,location_name,location_type,address,city,state,country,latitude,longitude,postal_code,risk_category,source_id,confidence_score,created_at,updated_at
L01487,Warehouse 696,Warehouse,"94/305, Mallick Nagar",Surat,Gujarat,India,15.627121,85.48249,839173,Unknown,SRC002,0.96,2026-04-26 12:28:02,2026-05-03 02:28:02
L01488,Station 974,Public Place,"65/78, Swamy Chowk",Kanpur,Uttar Pradesh,India,23.517697,87.640831,415742,Low,SRC018,0.82,2025-08-30 00:55:55,2025-09-04 15:55:55
L01489,Road 28,Warehouse,"159, Saini Marg",Pune,Maharashtra,India,21.165781,82.74575,528234,Unknown,SRC013,0.97,2024-08-30 10:46:13,2026-03-29 12:08:13
L01490,Station 22,Industrial Site,"07, Manda Ganj",Mumbai,Maharashtra,India,16.348401,86.207776,675849,Medium,SRC007,0.95,2025-08-01 04:38:31,2025-09-13 12:52:10
L01491,Hotel 46,Public Place,"H.No. 99, Sastry Ganj",Bengaluru,Karnataka,India,15.820871,78.470443,792708,Unknown,SRC014,0.75,2024-12-29 19:18:51,2025-01-25 00:18:51
L01492,Hotel 21,Industrial Site,"65, Manne Nagar",Surat,Gujarat,India,20.911831,82.377687,448466,High,SRC027,0.97,2025-12-07 23:35:11,2026-04-19 17:39:05
L01493,Market 562,Hotel,"17/716, Khalsa Street",Bengaluru,Karnataka,India,8.861022,82.011736,248298,Medium,SRC012,0.76,2026-02-13 08:38:05,2026-04-01 21:24:25
L01494,Mall 850,Residence,"202, Din Chowk",Hyderabad,Telangana,India,15.029694,87.617548,752262,High,SRC029,0.85,2024-10-31 06:42:36,2024-11-01 20:42:36
L01495,Junction 820,Office,"H.No. 522, Kale",Ahmedabad,Gujarat,India,19.700774,83.980936,117968,Low,SRC028,0.78,2026-01-19 04:55:49,2026-02-13 21:55:49
L01496,Station 68,Public Place,"H.No. 08, Lalla Path",Mumbai,Maharashtra,India,8.963445,72.205624,248668,Medium,SRC020,0.9,2026-05-20 17:58:15,2026-06-15 09:58:15
L01497,Road 992,Residence,"H.No. 63, Loke Zila",Hyderabad,Telangana,India,16.804358,73.475396,770143,Low,SRC025,0.9,2025-05-13 21:40:03,2025-07-30 17:21:29
L01498,Junction 626,Industrial Site,"44/635, Nath Circle",Gwalior,Madhya Pradesh,India,12.209887,79.893052,110179,High,SRC020,0.75,2025-11-19 02:53:03,2026-04-14 21:02:59
L01499,Warehouse 461,Bank,"70, Suresh Path",Jabalpur,Madhya Pradesh,India,13.581665,85.33638,297533,Low,SRC004,0.93,2024-07-28 04:26:25,2025-09-15 15:08:08
L01500,Industrial Area 341,Commercial Area,"H.No. 73, Mody Street",Kota,Rajasthan,India,8.465813,83.0896,585972,Low,SRC009,0.8,2024-11-28 16:30:05,2026-07-15 20:24:02
L01501,Hotel 658,Hotel,"93/389, Tara Road",Gurugram,Haryana,India,22.756211,73.683455,697072,Unknown,SRC012,0.9,2026-01-27 08:30:41,2026-02-15 14:30:41
L01502,Office 636,Commercial Area,"73/33, Chacko Circle",Jabalpur,Madhya Pradesh,India,9.048744,80.614083,752228,Unknown,SRC002,0.97,2024-08-10 17:00:23,2025-05-14 21:17:14
L01503,Market 219,Public Place,"55/899, Jha Zila",Hyderabad,Telangana,India,17.914043,80.883447,466522,Unknown,SRC028,0.84,2025-05-20 14:03:03,2025-05-28 10:03:03
L01504,Industrial Area 975,Commercial Area,"396, Samra Circle",Jaipur,Rajasthan,India,25.068505,84.352347,102569,High,SRC003,0.96,2025-05-26 23:05:37,2025-08-27 03:59:55
L01505,Junction 678,Bank,"69/971, Saraf Road",Pune,Maharashtra,India,13.689092,81.575308,327754,Medium,SRC016,0.75,2026-07-01 05:51:39,2026-07-06 06:51:39
L01506,Office 59,Bank,"H.No. 08, Lala Ganj",Gwalior,Madhya Pradesh,India,18.91381,84.200847,608183,Low,SRC007,0.87,2025-08-25 10:35:55,2025-09-08 11:35:55
L01507,Market 119,Residence,"H.No. 79, Wali Street",Ujjain,Madhya Pradesh,India,12.981561,74.292909,256550,Low,SRC017,0.79,2026-06-22 05:26:36,2026-07-07 01:51:05
L01508,Junction 929,Office,"11/858, Nath Circle",Pune,Maharashtra,India,24.254839,78.480234,392957,Low,SRC019,0.86,2025-10-30 21:41:19,2026-07-10 08:16:32
L01509,Mall 548,Commercial Area,"50/952, Ramaswamy Path",Gurugram,Haryana,India,10.275415,78.408786,116607,Low,SRC019,0.75,2024-08-19 16:13:04,2025-06-16 02:43:30
L01510,Junction 320,Transport Hub,"H.No. 741, Sant Street",Jaipur,Rajasthan,India,25.915911,72.767618,328665,Medium,SRC026,0.89,2024-05-15 01:04:42,2024-06-03 17:04:42
L01511,Warehouse 445,Warehouse,"94/47, Raja Road",Jaipur,Rajasthan,India,10.502757,74.70243,269640,Unknown,SRC023,0.95,2025-04-29 22:55:22,2025-05-25 19:55:22
L01512,Office 442,Office,"186, Kumer Ganj",Delhi,Delhi,India,8.373083,76.297078,554706,Low,SRC006,0.92,2026-05-23 10:05:03,2026-05-25 05:05:03
L01513,Office 536,Transport Hub,"H.No. 40, Chowdhury Chowk",Indore,Madhya Pradesh,India,25.028512,78.596309,728646,High,SRC019,0.78,2024-01-09 12:51:18,2024-03-19 11:59:42
L01514,Mall 602,Commercial Area,"158, Singh Circle",Ujjain,Madhya Pradesh,India,15.661198,80.114281,145033,Unknown,SRC029,0.81,2024-04-16 07:32:12,2024-05-11 01:54:12
L01515,Road 920,Hotel,"532, Banerjee Street",Bengaluru,Karnataka,India,24.996214,82.698807,274993,Unknown,SRC009,0.83,2025-08-01 05:15:43,2026-02-10 22:30:05
L01516,Warehouse 546,Residence,"H.No. 112, Luthra Circle",Bengaluru,Karnataka,India,11.524507,80.657529,172344,Unknown,SRC014,0.77,2025-01-17 12:05:25,2025-04-30 05:45:30
L01517,Junction 262,Hotel,"689, Wali Nagar",Ahmedabad,Gujarat,India,22.638358,85.555593,681542,Unknown,SRC029,0.81,2024-08-18 23:45:40,2024-08-22 04:45:40
L01518,Road 993,Residence,"69/88, Mammen Nagar",Bhopal,Madhya Pradesh,India,18.241808,79.013706,703935,Medium,SRC025,0.93,2024-04-23 12:28:09,2026-06-23 23:27:23
L01519,Junction 454,Public Place,"77/07, Madan Road",Bengaluru,Karnataka,India,23.075075,73.675004,478217,Medium,SRC021,0.81,2025-10-18 20:00:14,2025-11-08 15:00:14
L01520,Market 14,Warehouse,"H.No. 55, Pandit Nagar",Hyderabad,Telangana,India,13.710217,81.498222,420244,Unknown,SRC018,0.97,2025-02-14 03:33:57,2026-06-12 13:55:45
L01521,Office 868,Hotel,"59/52, Gandhi Path",Surat,Gujarat,India,13.908056,83.591125,420904,Low,SRC011,0.77,2024-05-29 01:58:50,2025-09-11 10:55:40
L01522,Warehouse 774,Public Place,"299, Guha Zila",Dewas,Madhya Pradesh,India,17.838785,83.762384,807722,Unknown,SRC002,0.77,2024-09-24 20:44:57,2024-09-29 00:44:57
L01523,Station 895,Commercial Area,"33, Shetty Street",Jaipur,Rajasthan,India,18.113489,81.94692,593050,Medium,SRC023,0.82,2025-03-01 00:25:00,2025-10-05 10:39:13
L01524,Station 370,Industrial Site,"H.No. 85, Pall Street",Vadodara,Gujarat,India,10.615916,81.226152,249259,High,SRC009,0.92,2026-07-10 20:00:37,2026-07-25 17:00:37
L01525,Junction 740,Transport Hub,"H.No. 069, Kunda Marg",Bhopal,Madhya Pradesh,India,20.520136,72.284202,272825,Medium,SRC029,0.89,2025-10-09 06:36:55,2025-11-30 22:05:22
L01526,Apartment 540,Hotel,"H.No. 141, Pau Path",Jaipur,Rajasthan,India,22.930063,78.032172,475877,Unknown,SRC020,0.93,2025-04-02 04:04:34,2026-04-12 15:45:11
L01527,Warehouse 264,Transport Hub,"H.No. 235, Sethi Circle",Lucknow,Uttar Pradesh,India,20.14319,78.260838,626909,Low,SRC005,0.9,2024-03-23 22:49:54,2026-05-01 22:52:48
L01528,Hotel 231,Warehouse,"236, Prakash Street",Jaipur,Rajasthan,India,21.746632,83.354799,786307,Medium,SRC028,0.77,2024-02-29 04:07:56,2025-09-03 22:18:12
L01529,Market 491,Residence,"16/889, Vyas Chowk",Mumbai,Maharashtra,India,17.325912,81.61478,332316,Low,SRC020,0.76,2024-10-24 12:50:00,2026-06-24 02:41:31
L01530,Mall 713,Bank,"H.No. 91, Bansal Chowk",Ahmedabad,Gujarat,India,18.327717,87.101008,803071,Low,SRC012,0.76,2025-12-04 12:06:50,2026-05-02 04:07:21
L01531,Apartment 953,Transport Hub,"H.No. 109, Palan",Pune,Maharashtra,India,24.187422,73.127029,244111,Medium,SRC020,0.99,2026-01-12 11:08:52,2026-07-10 13:42:00
L01532,Hotel 280,Office,"30/310, Chatterjee Path",Nagpur,Maharashtra,India,18.159045,75.188827,814691,Unknown,SRC018,0.88,2024-01-10 04:12:41,2026-06-13 15:36:28
L01533,Industrial Area 771,Transport Hub,"H.No. 32, Jhaveri Marg",Ahmedabad,Gujarat,India,10.894111,77.60093,424382,Unknown,SRC026,0.97,2025-09-08 15:47:01,2025-09-09 09:47:01
L01534,Mall 865,Warehouse,"951, Khosla Path",Pune,Maharashtra,India,8.916475,75.19999,102409,High,SRC027,0.91,2025-04-13 01:04:40,2025-04-19 18:04:40
L01535,Industrial Area 521,Public Place,"H.No. 665, Kalita Road",Bhopal,Madhya Pradesh,India,16.944755,85.874617,130963,High,SRC001,0.76,2025-03-05 08:15:07,2025-03-10 04:15:07
L01536,Apartment 996,Commercial Area,"42/28, De Path",Surat,Gujarat,India,17.683241,86.524729,235799,Unknown,SRC023,0.76,2025-01-12 11:24:12,2025-02-04 22:24:12
L01537,Station 880,Bank,"H.No. 04, Dewan Chowk",Pune,Maharashtra,India,12.179568,87.95895,734573,Low,SRC009,0.79,2025-12-14 22:34:45,2025-12-31 07:34:45
L01538,Industrial Area 288,Office,"674, Varughese",Nagpur,Maharashtra,India,27.901852,84.231694,519917,Low,SRC027,0.85,2025-03-06 07:27:44,2025-03-07 05:27:44
L01539,Office 631,Commercial Area,"06, Pillay Street",Pune,Maharashtra,India,16.734722,83.340528,772457,High,SRC017,0.96,2026-03-04 00:31:10,2026-03-15 20:31:10
L01540,Junction 669,Hotel,"H.No. 39, Randhawa Marg",Dewas,Madhya Pradesh,India,16.33151,80.730833,860489,Low,SRC015,0.88,2025-07-13 22:14:24,2025-07-27 18:14:24
L01541,Hotel 763,Bank,"51/49, Sharaf Marg",Delhi,Delhi,India,17.481449,72.962771,689456,Unknown,SRC003,0.81,2024-03-25 12:16:28,2025-08-12 12:03:31
L01542,Market 82,Bank,"34/931, Sinha Marg",Jaipur,Rajasthan,India,21.393978,84.254234,503109,Unknown,SRC010,0.76,2024-07-13 02:14:51,2026-01-23 12:48:13
L01543,Market 846,Warehouse,"56/37, Solanki",Bhopal,Madhya Pradesh,India,14.548076,82.825646,678988,Medium,SRC029,0.95,2026-01-16 16:55:59,2026-06-26 09:22:53
L01544,Road 671,Public Place,"231, Dayal Road",Surat,Gujarat,India,24.57969,79.137746,125340,Medium,SRC021,0.94,2024-09-23 09:16:34,2024-09-29 05:16:34
L01545,Industrial Area 490,Bank,"H.No. 721, Dasgupta Zila",Kanpur,Uttar Pradesh,India,15.64851,76.171324,596679,Medium,SRC008,0.82,2026-01-26 13:18:12,2026-02-18 10:18:12
L01546,Warehouse 290,Commercial Area,"H.No. 393, Khatri Path",Gurugram,Haryana,India,10.289591,75.092228,193633,High,SRC022,0.96,2025-07-17 15:23:34,2025-07-29 09:40:11
L01547,Mall 664,Warehouse,"78, Sule",Jabalpur,Madhya Pradesh,India,16.363017,77.697242,612765,Unknown,SRC011,0.79,2024-04-19 19:56:49,2026-01-21 10:35:25
L01548,Station 491,Commercial Area,"H.No. 10, Rout Nagar",Pune,Maharashtra,India,15.769866,79.268405,380304,High,SRC011,0.91,2025-02-05 20:03:00,2026-04-26 23:01:53
L01549,Market 240,Transport Hub,"66, Amble Zila",Nagpur,Maharashtra,India,19.682924,87.498358,120070,Medium,SRC020,0.86,2024-04-20 06:45:03,2026-02-07 12:13:32
L01550,Hotel 338,Hotel,"H.No. 77, Bobal Ganj",Bengaluru,Karnataka,India,15.986205,76.774379,110600,Medium,SRC006,0.91,2024-08-12 22:15:44,2025-12-30 08:25:38
L01551,Junction 449,Residence,"73/70, Contractor Marg",Hyderabad,Telangana,India,14.633869,86.167037,455519,Unknown,SRC028,0.85,2024-12-23 00:29:33,2025-01-19 23:29:33
L01552,Apartment 625,Residence,"266, Basak Path",Lucknow,Uttar Pradesh,India,9.361244,80.995121,170569,Unknown,SRC013,0.94,2026-06-17 03:50:36,2026-06-23 10:50:36
L01553,Office 855,Bank,"H.No. 57, Maharaj Circle",Bengaluru,Karnataka,India,9.248736,85.722008,143512,High,SRC029,0.92,2024-01-14 00:58:36,2024-09-28 01:09:42
L01554,Industrial Area 65,Commercial Area,"15/828, Kant Road",Lucknow,Uttar Pradesh,India,23.386202,80.283294,568586,High,SRC021,0.98,2025-08-25 15:59:06,2026-03-09 14:13:07
L01555,Apartment 26,Warehouse,"H.No. 30, Seth Street",Nagpur,Maharashtra,India,24.459388,81.918,174561,Unknown,SRC029,0.92,2025-09-01 10:55:02,2025-09-14 19:55:02
L01556,Hotel 319,Transport Hub,"H.No. 540, Trivedi Road",Kanpur,Uttar Pradesh,India,25.456992,74.82783,457682,High,SRC002,0.79,2026-05-14 07:35:56,2026-05-31 16:35:56
L01557,Mall 784,Residence,"214, Banik Marg",Nagpur,Maharashtra,India,14.030866,78.788981,781843,Unknown,SRC023,0.92,2026-07-17 16:49:06,2026-07-19 02:49:06
L01558,Mall 652,Residence,"78/476, Agate Path",Bengaluru,Karnataka,India,18.785256,79.222067,476744,Medium,SRC029,0.97,2025-09-26 11:51:14,2025-10-18 03:51:14
L01559,Office 500,Warehouse,"67/82, Sane Ganj",Nagpur,Maharashtra,India,14.146843,84.883454,784237,Low,SRC004,0.83,2025-10-06 04:01:47,2025-11-04 01:01:47
L01560,Industrial Area 199,Bank,"17, Srivastava Path",Kanpur,Uttar Pradesh,India,23.640971,80.592269,228361,High,SRC029,0.85,2024-07-11 02:44:02,2024-07-15 22:44:02
L01561,Office 67,Bank,"H.No. 028, Kibe Chowk",Jaipur,Rajasthan,India,12.232553,86.918517,615142,Low,SRC008,0.93,2025-01-14 07:10:44,2025-07-17 06:27:23
L01562,Apartment 65,Transport Hub,"429, Dhillon Ganj",Gurugram,Haryana,India,8.40105,82.236927,745208,Medium,SRC029,0.77,2024-05-09 14:15:22,2025-10-21 04:08:19
L01563,Station 436,Public Place,"59, Cherian Circle",Gwalior,Madhya Pradesh,India,25.342669,83.493215,311601,Unknown,SRC006,0.82,2025-11-22 19:46:25,2025-12-11 10:46:25
L01564,Road 742,Industrial Site,"603, Anand Marg",Jaipur,Rajasthan,India,18.45442,81.234919,781575,Unknown,SRC016,0.96,2025-11-09 18:44:01,2025-12-05 06:44:01
L01565,Office 959,Office,"H.No. 52, Biswas Circle",Jaipur,Rajasthan,India,18.044168,74.88251,665460,Unknown,SRC019,0.98,2025-05-13 10:11:50,2025-05-16 01:11:50
L01566,Office 264,Bank,"H.No. 23, Kari Zila",Dewas,Madhya Pradesh,India,16.096378,87.602215,586268,Unknown,SRC015,0.76,2026-03-11 20:22:50,2026-04-02 12:22:50
L01567,Warehouse 402,Bank,"04/486, Cherian Nagar",Delhi,Delhi,India,9.840045,76.282722,163290,High,SRC015,0.9,2024-01-02 02:56:03,2024-10-30 02:13:35
L01568,Industrial Area 550,Commercial Area,"H.No. 998, Kamdar",Surat,Gujarat,India,21.83712,75.076502,450948,High,SRC005,0.89,2024-12-23 22:16:10,2025-11-07 20:58:26
L01569,Market 804,Hotel,"H.No. 420, Date Marg",Bhopal,Madhya Pradesh,India,13.846283,73.122911,402499,Unknown,SRC008,0.81,2025-10-07 18:26:53,2026-03-09 09:58:48
L01570,Office 293,Bank,"42/171, Nagi Zila",Nagpur,Maharashtra,India,24.646105,85.092602,231284,Low,SRC003,0.83,2024-03-28 17:23:18,2026-07-24 20:23:58
L01571,Mall 191,Warehouse,"76, Parmer Path",Surat,Gujarat,India,26.972634,80.917945,532425,High,SRC003,0.86,2026-04-18 08:00:56,2026-04-25 03:00:56
L01572,Market 462,Residence,"H.No. 95, Ramachandran Chowk",Bengaluru,Karnataka,India,16.695696,79.554458,492989,Unknown,SRC022,0.9,2025-02-13 23:53:31,2025-02-24 08:53:31
L01573,Apartment 100,Public Place,"H.No. 28, Gole Circle",Gwalior,Madhya Pradesh,India,26.034869,76.763775,702624,Medium,SRC018,0.8,2024-11-01 23:10:17,2024-12-13 20:48:01
L01574,Junction 166,Commercial Area,"H.No. 31, Sem Marg",Jaipur,Rajasthan,India,14.447877,72.129874,126940,Medium,SRC012,0.81,2024-10-18 02:18:47,2025-10-01 09:57:57
L01575,Warehouse 34,Office,"H.No. 086, Goswami Street",Dewas,Madhya Pradesh,India,11.209925,87.167092,591940,Unknown,SRC015,0.83,2026-01-31 22:08:22,2026-02-07 18:08:22
L01576,Warehouse 300,Commercial Area,"42/50, Natt Path",Bengaluru,Karnataka,India,24.981498,84.207422,297559,Unknown,SRC016,0.76,2024-08-10 05:24:45,2024-09-06 19:24:45
L01577,Industrial Area 2,Commercial Area,"H.No. 962, Vaidya Zila",Gwalior,Madhya Pradesh,India,16.571907,82.527151,155388,Medium,SRC012,0.88,2024-10-07 08:04:57,2025-02-24 01:45:47
L01578,Market 69,Transport Hub,"H.No. 38, Shetty Road",Dewas,Madhya Pradesh,India,24.032243,75.462452,659276,High,SRC012,0.84,2025-02-23 06:39:34,2025-03-24 02:39:34
L01579,Station 896,Bank,"H.No. 761, Thaker Path",Mumbai,Maharashtra,India,20.321558,80.249877,504870,Medium,SRC014,0.87,2026-06-02 13:57:37,2026-06-06 17:57:37
L01580,Station 648,Transport Hub,"840, Arora Zila",Pune,Maharashtra,India,27.659405,76.990424,764540,High,SRC029,0.89,2024-12-14 09:03:33,2024-12-22 16:03:33
L01581,Market 678,Public Place,"H.No. 187, Dua Ganj",Gwalior,Madhya Pradesh,India,26.617224,75.103799,658090,Medium,SRC026,0.85,2024-12-06 16:58:45,2026-03-05 16:20:37
L01582,Apartment 579,Warehouse,"05/34, Narula Marg",Delhi,Delhi,India,20.675184,78.032114,324030,Low,SRC009,0.78,2025-04-07 00:33:02,2025-04-23 03:33:02
L01583,Junction 151,Warehouse,"H.No. 885, Goyal Road",Hyderabad,Telangana,India,23.126949,73.433279,489837,Medium,SRC009,0.86,2026-06-30 12:54:14,2026-07-28 00:54:14
L01584,Hotel 52,Public Place,"95/60, Swaminathan Circle",Mumbai,Maharashtra,India,20.041023,79.733036,654774,Medium,SRC002,0.89,2025-02-06 08:23:39,2025-02-27 01:23:39
L01585,Mall 492,Warehouse,"08/439, Bera",Mumbai,Maharashtra,India,25.497048,73.51039,635875,Low,SRC007,0.87,2024-04-11 10:23:10,2025-01-19 00:22:31
L01586,Road 518,Hotel,"530, Patel Nagar",Hyderabad,Telangana,India,19.750464,85.130319,738207,Low,SRC004,0.84,2025-12-05 21:18:34,2025-12-07 07:12:34
L01587,Hotel 637,Commercial Area,"40/177, Parmer Road",Indore,Madhya Pradesh,India,26.80466,79.841139,354492,Unknown,SRC003,0.85,2024-11-01 11:24:37,2026-04-07 09:53:01
L01588,Station 526,Residence,"H.No. 81, Nair Ganj",Bhopal,Madhya Pradesh,India,27.000414,72.60995,126400,Low,SRC001,0.96,2025-06-29 11:42:40,2025-12-01 02:26:07
L01589,Junction 892,Public Place,"H.No. 59, Rao Circle",Surat,Gujarat,India,18.416207,73.267914,666430,Medium,SRC004,0.95,2025-02-16 01:20:00,2025-03-10 10:20:00
L01590,Apartment 940,Hotel,"H.No. 02, Sarna Chowk",Nagpur,Maharashtra,India,16.325744,86.651478,621848,Unknown,SRC009,0.8,2024-03-09 23:15:58,2025-03-21 19:47:44
L01591,Warehouse 123,Commercial Area,"H.No. 58, Dani Road",Gwalior,Madhya Pradesh,India,13.321289,77.317972,661734,Medium,SRC019,0.77,2025-11-13 01:55:51,2025-11-26 09:55:51
L01592,Road 754,Office,"199, Mani Zila",Gurugram,Haryana,India,19.926299,85.47921,150970,Low,SRC020,0.96,2026-07-10 23:08:19,2026-07-13 01:08:19
L01593,Station 300,Office,"023, Gokhale Road",Pune,Maharashtra,India,17.802099,78.660758,312906,Medium,SRC001,0.97,2026-03-18 17:44:01,2026-04-02 23:44:01
L01594,Road 310,Industrial Site,"898, Kashyap Zila",Vadodara,Gujarat,India,20.689578,84.57882,840078,Low,SRC029,0.89,2026-04-01 14:27:17,2026-04-10 03:27:17
L01595,Warehouse 431,Industrial Site,"H.No. 324, Chatterjee Zila",Indore,Madhya Pradesh,India,8.271843,84.101157,274202,High,SRC029,0.99,2025-02-08 23:46:50,2025-03-05 19:46:50
L01596,Station 19,Public Place,"H.No. 34, Choudhary Street",Mumbai,Maharashtra,India,13.839788,81.735455,558911,High,SRC021,0.95,2025-08-17 19:32:27,2025-09-16 14:32:27
L01597,Junction 917,Bank,"052, Bahri Chowk",Mumbai,Maharashtra,India,12.151479,72.941143,441844,Unknown,SRC002,0.98,2026-01-17 18:58:24,2026-01-19 08:58:24
L01598,Apartment 343,Hotel,"07/55, Banik Road",Vadodara,Gujarat,India,24.081887,87.751465,558644,Low,SRC012,0.8,2024-11-03 19:18:39,2025-01-24 21:36:04
L01599,Station 763,Warehouse,"H.No. 07, Jhaveri Street",Vadodara,Gujarat,India,26.54133,82.834543,341916,Low,SRC028,0.94,2024-05-28 01:19:14,2025-07-01 00:09:51
L01600,Industrial Area 45,Transport Hub,"H.No. 83, Suresh Path",Bengaluru,Karnataka,India,16.236024,80.821885,314808,High,SRC011,0.84,2024-04-05 10:24:28,2026-07-27 23:22:01
L01601,Station 584,Hotel,"333, Rege Street",Gwalior,Madhya Pradesh,India,11.259668,76.525034,203350,High,SRC029,0.93,2025-03-09 14:23:23,2025-04-05 08:23:23
L01602,Junction 103,Office,"39, Wadhwa Path",Delhi,Delhi,India,26.2332,81.051939,881017,High,SRC007,0.89,2024-03-09 19:55:00,2024-03-29 02:35:18
L01603,Apartment 526,Office,"23, Merchant Nagar",Indore,Madhya Pradesh,India,21.872241,85.029172,662981,Unknown,SRC016,0.86,2025-07-25 11:03:35,2025-07-31 21:49:55
L01604,Road 889,Commercial Area,"H.No. 84, Majumdar Ganj",Indore,Madhya Pradesh,India,11.103471,87.716604,765036,High,SRC022,0.87,2024-01-16 06:02:17,2025-08-06 18:12:28
L01605,Mall 897,Residence,"H.No. 512, Bhattacharyya Chowk",Jaipur,Rajasthan,India,13.223221,87.928234,456568,High,SRC005,0.89,2024-11-04 16:55:17,2024-11-28 19:55:17
L01606,Mall 694,Industrial Site,"52, Mammen Ganj",Bhopal,Madhya Pradesh,India,19.739415,74.286849,447523,High,SRC016,0.87,2024-12-04 07:56:48,2025-10-19 06:49:43
L01607,Road 733,Industrial Site,"91, Hayre Nagar",Mumbai,Maharashtra,India,8.901711,79.652128,241544,Medium,SRC015,0.86,2025-03-17 08:31:46,2025-11-25 20:26:28
L01608,Office 53,Commercial Area,"18/50, Gade Zila",Ujjain,Madhya Pradesh,India,27.34325,84.641776,838921,Unknown,SRC019,0.9,2026-07-09 17:41:52,2026-07-21 23:41:52
L01609,Mall 364,Hotel,"H.No. 70, Rastogi Zila",Ahmedabad,Gujarat,India,21.838099,79.310607,418384,Unknown,SRC018,0.77,2024-05-08 16:54:40,2025-10-26 14:00:18
L01610,Junction 999,Residence,"63/176, Soni Zila",Mumbai,Maharashtra,India,22.456122,77.5852,875051,Low,SRC030,0.82,2026-06-04 03:57:46,2026-06-25 12:57:46
L01611,Market 762,Office,"98/990, Sabharwal Path",Surat,Gujarat,India,19.071047,75.884068,616013,Unknown,SRC003,0.87,2026-03-31 22:10:40,2026-04-28 09:10:40
L01612,Market 39,Transport Hub,"61/84, Madan Nagar",Bhopal,Madhya Pradesh,India,18.294109,77.725036,116334,Low,SRC024,0.95,2025-10-05 23:39:15,2025-10-11 09:39:15
L01613,Apartment 682,Transport Hub,"313, Joshi",Jabalpur,Madhya Pradesh,India,18.126728,73.656497,736179,High,SRC022,0.83,2025-06-15 12:52:10,2025-07-05 14:52:10
L01614,Hotel 906,Hotel,"H.No. 87, Luthra Road",Surat,Gujarat,India,21.994366,78.162994,312417,High,SRC027,0.84,2026-04-19 10:31:03,2026-05-12 18:31:03
L01615,Junction 276,Office,"64/897, Mander Nagar",Ujjain,Madhya Pradesh,India,26.735356,82.610602,400149,Unknown,SRC002,0.77,2024-03-17 10:37:17,2024-08-30 17:38:41
L01616,Road 196,Warehouse,"47/26, Choudhary Street",Bhopal,Madhya Pradesh,India,10.423148,74.330384,315776,High,SRC004,0.87,2024-03-25 22:17:21,2025-03-25 14:40:22
L01617,Warehouse 114,Office,"H.No. 51, Raj Ganj",Kota,Rajasthan,India,25.696429,76.92646,347071,Medium,SRC006,0.81,2025-10-25 09:49:44,2025-12-30 11:00:47
L01618,Road 416,Commercial Area,"67/24, Mann Ganj",Bhopal,Madhya Pradesh,India,26.561571,74.168392,794923,Unknown,SRC027,0.77,2025-07-11 15:19:12,2026-07-20 02:36:04
L01619,Station 838,Public Place,"69/742, Bajaj Circle",Gwalior,Madhya Pradesh,India,27.924705,81.017232,690463,Low,SRC030,0.92,2026-03-20 17:17:33,2026-03-25 06:17:33
L01620,Market 79,Office,"H.No. 449, Sani Chowk",Bhopal,Madhya Pradesh,India,11.293939,75.312505,715760,Low,SRC004,0.85,2025-01-31 17:07:36,2026-02-07 18:27:11
L01621,Station 346,Commercial Area,"H.No. 128, Bains Nagar",Hyderabad,Telangana,India,20.512908,78.243145,431810,Unknown,SRC029,0.81,2024-01-15 19:08:43,2025-05-07 13:26:22
