transaction_id,source_account_id,target_account_id,transaction_type,amount,currency,timestamp,transaction_reference_hash,source_location_id,destination_location_id,channel,description,source_id,confidence_score,evidence_id,created_at
TX004308,A00623,A00178,DEPOSIT,73787.07,INR,2024-03-01 15:52:13,REF78030068582,L00242,L02052,RTGS,Invoice payment,SRC023,0.94,EV02280,2024-07-31 00:37:58
TX004309,A00772,A00172,TRANSFER,468301.08,INR,2026-05-19 03:45:04,REF52737306023,L01073,L01997,IMPS,Refund,SRC008,0.89,EV02929,2024-11-26 23:49:15
TX004310,A00289,A00209,CASH,507855.13,INR,2025-08-18 04:54:13,REF45898839946,L02116,L01166,RTGS,Vendor payment,SRC030,0.94,EV04327,2024-04-09 00:52:06
TX004311,A00469,A00946,TRANSFER,574789.61,INR,2024-09-15 11:57:20,REF30737561129,L00872,L01074,CASH,Invoice payment,SRC019,0.99,EV04443,2026-01-02 10:08:06
TX004312,A00555,A00114,PAYMENT,723059.92,INR,2025-02-13 16:43:39,REF44659557489,L01046,L02280,CASH,Service payment,SRC002,0.93,EV02617,2024-04-10 09:47:53
TX004313,A00160,A00796,WITHDRAWAL,185601.99,INR,2024-01-09 09:47:46,REF16292343958,L02463,L01750,RTGS,Cash deposit,SRC024,0.89,EV04807,2024-10-01 12:33:17
TX004314,A00388,A01278,DEPOSIT,620306.58,INR,2024-09-06 06:36:55,REF77039952074,L01230,L00225,RTGS,Personal transfer,SRC019,0.86,EV04186,2025-03-17 18:53:37
TX004315,A00285,A00265,TRANSFER,252367.62,INR,2024-04-20 05:52:43,REF76436583318,L00889,L02427,IMPS,Personal transfer,SRC027,0.98,EV04241,2024-03-02 00:26:56
TX004316,A00124,A00922,DEPOSIT,67716.65,INR,2025-08-07 10:22:16,REF45379078503,L01070,L00595,IMPS,Refund,SRC020,0.99,EV00174,2024-09-11 05:50:08
TX004317,A00741,A00505,WITHDRAWAL,627635.59,INR,2024-06-26 08:35:48,REF65638556698,L01545,L00812,IMPS,Vendor payment,SRC018,0.9,EV04083,2026-05-10 08:14:24
TX004318,A00214,A00605,DEPOSIT,41292.03,INR,2024-08-04 03:06:50,REF63087571325,L00650,L01147,IMPS,Personal transfer,SRC001,0.98,EV00592,2026-06-11 17:01:05
TX004319,A01012,A00333,WITHDRAWAL,341538.76,INR,2025-03-22 02:44:31,REF10105489292,L02128,L01015,UPI,Cash deposit,SRC027,0.95,EV00304,2025-06-20 16:14:15
TX004320,A00531,A00546,PAYMENT,267913.87,INR,2025-09-19 20:17:52,REF75324943024,L01565,L01955,UPI,Refund,SRC010,0.93,EV04342,2024-02-22 13:12:43
TX004321,A00924,A01210,PAYMENT,379273.28,INR,2024-03-27 19:37:53,REF92174943627,L01205,L00344,RTGS,Vendor payment,SRC028,0.93,EV04684,2024-05-02 17:28:27
TX004322,A00164,A00352,PAYMENT,23269.91,INR,2025-10-02 13:15:58,REF48195374908,L02404,L01324,UPI,Refund,SRC005,0.89,EV04241,2025-09-13 02:17:01
TX004323,A00364,A00572,TRANSFER,657363.06,INR,2024-02-17 01:30:21,REF79216868351,L01860,L00820,ATM,Vendor payment,SRC003,0.82,EV00762,2025-02-09 12:13:54
TX004324,A00876,A00450,WITHDRAWAL,285594.09,INR,2026-02-06 23:07:13,REF15463679634,L01469,L02497,CASH,Service payment,SRC030,0.93,EV00389,2024-06-20 08:44:24
TX004325,A01276,A00570,TRANSFER,489732.7,INR,2026-03-22 10:22:58,REF11751048941,L01433,L02140,RTGS,Vendor payment,SRC009,0.89,EV01263,2025-10-11 00:53:17
TX004326,A00823,A00943,CASH,266440.27,INR,2024-09-26 11:40:35,REF84012870742,L01767,L01723,UPI,Refund,SRC018,0.97,EV04010,2026-02-21 21:13:32
TX004327,A01187,A00989,WITHDRAWAL,152068.27,INR,2025-05-21 06:20:58,REF19368878800,L00163,L01592,CASH,Service payment,SRC016,0.9,EV02210,2025-05-01 05:25:50
TX004328,A00350,A00730,WITHDRAWAL,732020.93,INR,2025-08-22 20:52:51,REF99150309643,L00870,L00895,ATM,Refund,SRC009,0.85,EV04236,2024-10-30 04:02:44
TX004329,A00304,A00949,PAYMENT,328497.77,INR,2026-04-14 17:26:08,REF70414351345,L00803,L01888,NEFT,Service payment,SRC009,0.98,EV01797,2024-01-16 07:35:44
TX004330,A00736,A00402,CASH,14856.93,INR,2025-10-08 21:15:53,REF28915145987,L01738,L01832,UPI,Personal transfer,SRC003,0.97,EV02850,2024-01-05 10:03:04
TX004331,A01083,A00313,TRANSFER,443905.7,INR,2024-05-10 05:03:38,REF15569881694,L01228,L00888,CASH,Vendor payment,SRC015,0.88,EV02529,2026-04-09 04:00:36
TX004332,A01153,A00344,DEPOSIT,73470.77,INR,2025-03-10 23:53:20,REF86480292171,L02267,L00883,CASH,Personal transfer,SRC012,0.93,EV00163,2026-08-04 06:20:20
TX004333,A00610,A00794,WITHDRAWAL,561066.42,INR,2026-01-15 06:18:45,REF68643128523,L00407,L00496,UPI,Refund,SRC019,0.85,EV02899,2024-11-13 10:29:03
TX004334,A00158,A00368,DEPOSIT,286348.66,INR,2026-08-17 03:34:52,REF55600372862,L01411,L01303,CASH,Personal transfer,SRC022,0.98,EV00823,2025-06-05 18:21:58
TX004335,A00500,A00823,CASH,17129.7,INR,2025-11-20 03:18:57,REF28546652485,L01152,L01185,UPI,Personal transfer,SRC018,0.94,EV02472,2024-12-19 08:57:52
TX004336,A00953,A00987,CASH,59564.97,INR,2024-07-17 01:26:52,REF86873124137,L01225,L02214,IMPS,Invoice payment,SRC026,0.91,EV01624,2024-06-23 07:33:32
TX004337,A01129,A00890,DEPOSIT,330228.48,INR,2024-08-03 04:32:47,REF90965964885,L01916,L01445,RTGS,Service payment,SRC026,0.94,EV01182,2026-03-26 05:52:11
TX004338,A00050,A01058,TRANSFER,579586.39,INR,2026-06-28 20:08:10,REF75575438825,L00016,L00194,ATM,Invoice payment,SRC014,0.96,EV04009,2025-11-14 10:11:06
TX004339,A00249,A01003,TRANSFER,408925.95,INR,2025-09-06 02:53:37,REF30921449948,L00836,L02046,RTGS,Refund,SRC004,0.86,EV04500,2024-10-05 15:47:20
TX004340,A01280,A00138,TRANSFER,313193.25,INR,2024-01-14 08:03:09,REF50885437456,L00436,L02015,ATM,Vendor payment,SRC022,0.9,EV01782,2026-02-25 04:03:36
TX004341,A00024,A01024,TRANSFER,522231.27,INR,2024-03-10 04:51:02,REF34986015794,L02163,L00600,UPI,Vendor payment,SRC006,0.86,EV02207,2025-12-21 12:01:55
TX004342,A00512,A00691,WITHDRAWAL,413558.11,INR,2024-08-12 06:43:47,REF72326095015,L02287,L01571,ATM,Vendor payment,SRC004,0.94,EV03636,2025-03-15 13:33:16
TX004343,A00822,A00838,PAYMENT,10106.68,INR,2025-01-23 04:23:34,REF89967658590,L02366,L00140,ATM,Invoice payment,SRC018,0.86,EV00987,2026-01-17 05:52:08
TX004344,A01001,A00134,CASH,230758.47,INR,2025-10-24 11:11:19,REF21082345228,L00310,L01894,UPI,Cash deposit,SRC030,0.86,EV01014,2026-02-02 15:47:40
TX004345,A00721,A00703,TRANSFER,283114.23,INR,2024-01-16 16:25:20,REF75225199247,L01117,L00057,NEFT,Refund,SRC028,0.83,EV02878,2024-08-20 07:58:17
TX004346,A00814,A01242,DEPOSIT,687262.24,INR,2024-12-12 14:34:41,REF75259948811,L00206,L02315,CASH,Refund,SRC007,0.87,EV01326,2024-04-20 08:39:02
TX004347,A00034,A01109,TRANSFER,199486.7,INR,2026-02-16 12:38:13,REF20777458348,L01718,L00208,UPI,Vendor payment,SRC006,0.82,EV00489,2026-08-16 14:46:36
TX004348,A00660,A00236,DEPOSIT,298065.77,INR,2025-07-28 23:19:12,REF56326068728,L00828,L00695,IMPS,Invoice payment,SRC028,0.99,EV01263,2025-08-08 17:08:15
TX004349,A00478,A01095,WITHDRAWAL,111541.82,INR,2024-04-18 20:20:19,REF65858184281,L01085,L00497,IMPS,Vendor payment,SRC022,0.83,EV02230,2025-10-27 11:45:59
TX004350,A00672,A00818,DEPOSIT,712742.57,INR,2025-08-12 21:16:21,REF60579976164,L02010,L02496,NEFT,Cash deposit,SRC010,0.98,EV04332,2025-06-23 00:00:15
TX004351,A00466,A01015,CASH,313246.41,INR,2025-12-22 09:12:57,REF94954971031,L01575,L01523,NEFT,Cash deposit,SRC005,0.91,EV03118,2026-01-04 19:29:06
TX004352,A01150,A00955,PAYMENT,655162.35,INR,2025-09-21 23:41:52,REF34430282195,L02279,L00107,RTGS,Vendor payment,SRC014,0.82,EV00560,2024-06-05 16:04:15
TX004353,A00323,A01211,WITHDRAWAL,229926.44,INR,2025-04-18 21:56:26,REF84085235692,L01294,L00475,NEFT,Cash deposit,SRC008,0.89,EV04080,2026-03-01 01:04:55
TX004354,A00230,A00075,CASH,650589.66,INR,2025-05-16 11:14:44,REF30346806293,L01333,L02170,UPI,Refund,SRC017,0.9,EV00663,2025-09-25 01:13:49
TX004355,A01263,A00827,CASH,517045.39,INR,2024-03-31 01:35:35,REF94810379072,L02405,L00351,IMPS,Service payment,SRC006,0.84,EV00004,2024-12-02 19:34:55
TX004356,A00344,A01009,PAYMENT,656313.52,INR,2024-09-20 07:55:09,REF79994760865,L00970,L01306,ATM,Refund,SRC003,0.97,EV04572,2026-04-13 12:35:24
TX004357,A00808,A01175,WITHDRAWAL,738802.47,INR,2024-09-14 22:11:29,REF33225488133,L01232,L01760,CASH,Cash deposit,SRC025,0.97,EV02812,2024-12-07 02:12:54
TX004358,A00262,A00332,DEPOSIT,479659.58,INR,2025-09-13 20:54:04,REF86308318760,L00174,L01893,IMPS,Invoice payment,SRC020,0.84,EV02442,2024-01-21 05:48:31
TX004359,A00608,A01071,WITHDRAWAL,456853.49,INR,2025-04-13 14:30:17,REF74551036358,L00194,L01659,ATM,Refund,SRC019,0.92,EV03956,2024-01-20 13:47:13
TX004360,A00600,A00785,DEPOSIT,273627.08,INR,2025-03-09 17:21:12,REF80342295499,L00914,L00343,IMPS,Invoice payment,SRC001,0.9,EV02559,2026-02-25 03:16:36
TX004361,A00224,A00429,TRANSFER,749222.28,INR,2024-09-07 18:19:31,REF17839808689,L00846,L01845,UPI,Invoice payment,SRC027,0.88,EV02480,2024-04-25 15:42:08
TX004362,A00698,A01040,CASH,525650.62,INR,2024-03-13 20:05:12,REF58185102270,L01208,L02004,ATM,Vendor payment,SRC017,0.97,EV04357,2024-05-15 19:02:41
TX004363,A00699,A00928,PAYMENT,717535.26,INR,2024-11-26 12:17:16,REF40770276972,L01538,L01709,NEFT,Refund,SRC030,0.92,EV02934,2025-03-05 16:39:29
TX004364,A00756,A00546,CASH,566587.79,INR,2025-06-02 12:36:46,REF54642204056,L01666,L01652,UPI,Refund,SRC021,0.95,EV04509,2026-02-05 23:23:10
TX004365,A00122,A00988,CASH,6799.18,INR,2025-10-03 06:17:30,REF54031530781,L00261,L00469,UPI,Cash deposit,SRC028,0.97,EV00074,2024-08-18 07:16:07
TX004366,A01210,A00138,PAYMENT,206124.55,INR,2025-08-25 19:06:48,REF52869657789,L00239,L00610,UPI,Service payment,SRC017,0.97,EV01011,2024-05-18 01:25:26
TX004367,A00909,A00532,WITHDRAWAL,577939.82,INR,2024-02-24 03:49:55,REF86911642121,L00889,L00199,CASH,Vendor payment,SRC005,0.96,EV03549,2024-03-02 19:59:10
TX004368,A01173,A00801,TRANSFER,359504.22,INR,2024-10-04 12:12:26,REF62761822987,L00987,L00119,ATM,Personal transfer,SRC028,0.95,EV00041,2025-07-28 14:19:16
TX004369,A00624,A00389,TRANSFER,504214.64,INR,2025-01-17 09:17:37,REF27224467409,L01803,L00424,ATM,Cash deposit,SRC002,0.9,EV01293,2024-06-08 12:31:23
TX004370,A00505,A01251,DEPOSIT,617703.77,INR,2025-01-04 17:13:05,REF99400749157,L02119,L01837,RTGS,Vendor payment,SRC003,0.93,EV01630,2025-12-11 09:22:55
TX004371,A01177,A00192,PAYMENT,448954.16,INR,2025-02-11 23:55:04,REF39038258146,L01186,L01699,IMPS,Cash deposit,SRC001,0.87,EV00956,2024-05-14 13:30:18
TX004372,A01118,A00448,DEPOSIT,201116.88,INR,2025-04-02 07:24:56,REF53490329034,L01614,L00325,UPI,Cash deposit,SRC015,0.96,EV00269,2024-01-23 17:16:09
TX004373,A00809,A00341,WITHDRAWAL,486519.33,INR,2026-02-17 08:20:17,REF67861601736,L02305,L00990,CASH,Refund,SRC001,0.96,EV02408,2025-12-25 01:53:06
TX004374,A00726,A01266,WITHDRAWAL,301999.15,INR,2024-05-09 20:41:06,REF97512762348,L01004,L02181,CASH,Invoice payment,SRC015,0.83,EV03913,2024-02-11 10:41:44
TX004375,A00252,A00270,WITHDRAWAL,234711.81,INR,2024-10-26 06:15:11,REF98006865653,L00719,L00649,UPI,Refund,SRC006,0.82,EV00832,2026-07-04 22:30:49
TX004376,A00778,A00234,TRANSFER,480495.43,INR,2024-02-19 06:49:49,REF35562196190,L00033,L02135,UPI,Invoice payment,SRC009,0.89,EV02957,2026-03-26 00:59:16
TX004377,A01208,A01130,WITHDRAWAL,655796.7,INR,2025-03-02 16:45:48,REF76670950095,L02104,L00935,RTGS,Cash deposit,SRC008,0.87,EV01135,2025-03-29 07:50:07
TX004378,A01122,A00361,PAYMENT,262297.15,INR,2026-07-25 02:03:58,REF69179779096,L00558,L02293,RTGS,Service payment,SRC012,0.88,EV00992,2025-04-04 14:29:50
TX004379,A01143,A00537,DEPOSIT,740025.08,INR,2025-05-18 21:23:47,REF90831339037,L01281,L00419,RTGS,Cash deposit,SRC015,0.86,EV01866,2025-06-30 00:00:11
TX004380,A00339,A00524,CASH,408313.8,INR,2024-11-11 23:52:01,REF37851353896,L02394,L01469,CASH,Personal transfer,SRC002,0.83,EV04578,2025-10-19 00:44:13
TX004381,A00484,A00039,WITHDRAWAL,316063.48,INR,2024-10-21 09:34:02,REF73335653178,L01362,L02340,UPI,Invoice payment,SRC007,0.87,EV00123,2026-05-21 23:17:25
TX004382,A00686,A01126,DEPOSIT,477193.57,INR,2024-01-22 14:50:22,REF26407355169,L00760,L02059,CASH,Service payment,SRC008,0.89,EV00736,2024-04-13 07:56:12
TX004383,A01078,A00880,TRANSFER,450732.57,INR,2024-06-27 12:35:44,REF58303589517,L01392,L01816,NEFT,Invoice payment,SRC021,0.92,EV03711,2026-05-04 22:40:51
TX004384,A00670,A00621,DEPOSIT,450303.83,INR,2025-11-23 16:33:57,REF68782415949,L01457,L00037,UPI,Personal transfer,SRC023,0.87,EV03840,2025-04-30 13:51:35
TX004385,A00138,A00475,WITHDRAWAL,383704.35,INR,2025-08-25 13:53:12,REF62048326643,L01416,L01906,UPI,Refund,SRC002,0.96,EV02344,2024-12-07 04:23:06
TX004386,A00182,A00533,CASH,171085.39,INR,2024-12-25 05:33:13,REF60162483830,L00786,L00361,CASH,Vendor payment,SRC007,0.98,EV02515,2024-07-25 14:37:18
TX004387,A00700,A00954,PAYMENT,611659.96,INR,2025-02-19 16:10:19,REF27376720909,L02154,L02412,UPI,Cash deposit,SRC012,0.89,EV03785,2024-09-06 19:45:48
TX004388,A00449,A01125,TRANSFER,186929.28,INR,2024-08-09 04:28:29,REF99217101033,L00278,L02166,UPI,Service payment,SRC005,0.89,EV01171,2025-04-05 21:26:31
TX004389,A00499,A00462,CASH,234827.37,INR,2026-02-07 04:26:28,REF11624578155,L02479,L02042,CASH,Service payment,SRC018,0.96,EV04877,2025-02-05 16:52:58
TX004390,A00595,A00544,TRANSFER,210902.84,INR,2026-04-10 04:47:49,REF32659376968,L01786,L00011,IMPS,Personal transfer,SRC026,0.97,EV00678,2024-06-02 20:55:03
TX004391,A01292,A00322,TRANSFER,42094.61,INR,2025-09-17 19:31:34,REF50017704794,L01365,L02474,IMPS,Personal transfer,SRC030,0.94,EV03845,2025-01-17 03:17:34
TX004392,A00721,A00291,PAYMENT,563836.91,INR,2025-12-28 01:24:14,REF87560650515,L02364,L00684,UPI,Cash deposit,SRC006,0.88,EV02241,2025-03-08 01:32:32
TX004393,A00762,A00262,CASH,106519.73,INR,2024-02-05 04:05:27,REF19613014193,L01283,L00245,UPI,Vendor payment,SRC030,0.92,EV02204,2026-07-10 10:32:19
TX004394,A00674,A00799,TRANSFER,488655.45,INR,2024-10-04 21:15:58,REF68443195568,L00395,L00269,ATM,Cash deposit,SRC014,0.85,EV04912,2024-06-17 14:32:19
TX004395,A00701,A00026,CASH,661175.24,INR,2026-02-23 07:00:48,REF85607129743,L01694,L00403,IMPS,Refund,SRC004,0.86,EV03675,2024-05-22 01:48:10
TX004396,A00383,A00413,PAYMENT,490863.06,INR,2025-07-28 17:48:40,REF17834883797,L00144,L00491,IMPS,Service payment,SRC001,0.84,EV01382,2025-09-11 23:37:40
TX004397,A01038,A00062,WITHDRAWAL,412591.03,INR,2024-01-05 04:14:23,REF57756779583,L01381,L00660,ATM,Service payment,SRC004,0.96,EV04739,2026-01-18 22:17:07
TX004398,A00254,A00878,WITHDRAWAL,13506.91,INR,2026-07-05 22:43:04,REF22377520024,L01901,L01641,UPI,Cash deposit,SRC025,0.84,EV02985,2025-05-07 01:12:48
TX004399,A00900,A01016,WITHDRAWAL,32364.36,INR,2026-08-14 17:14:10,REF85879272010,L02310,L00404,UPI,Vendor payment,SRC003,0.97,EV02851,2024-07-19 15:33:24
TX004400,A00836,A01213,CASH,569429.4,INR,2024-07-16 02:40:15,REF53045748983,L02358,L02348,IMPS,Personal transfer,SRC004,0.97,EV03472,2026-03-14 18:51:11
TX004401,A00976,A01291,CASH,690887.98,INR,2024-02-08 22:03:22,REF24729323085,L01544,L00322,IMPS,Cash deposit,SRC015,0.95,EV04152,2024-10-02 19:19:15
TX004402,A00572,A00993,PAYMENT,75216.17,INR,2025-11-04 07:35:39,REF74556007874,L01287,L01054,ATM,Cash deposit,SRC018,0.95,EV00460,2024-04-29 14:49:48
TX004403,A00514,A00546,WITHDRAWAL,486171.28,INR,2026-03-08 18:06:58,REF96246454775,L01046,L01096,NEFT,Refund,SRC024,0.82,EV04608,2025-08-22 17:11:33
TX004404,A01197,A01050,TRANSFER,550116.37,INR,2025-09-25 20:28:19,REF35102559482,L01996,L00222,CASH,Invoice payment,SRC025,0.92,EV04004,2025-01-02 19:37:22
TX004405,A01093,A01299,WITHDRAWAL,590491.79,INR,2026-04-04 15:33:01,REF68029565986,L00138,L01359,NEFT,Refund,SRC002,0.84,EV04743,2025-09-28 07:32:58
TX004406,A00534,A00953,PAYMENT,169860.83,INR,2025-08-30 10:06:06,REF48005146263,L00046,L02203,IMPS,Vendor payment,SRC018,0.95,EV04040,2024-01-06 20:17:45
TX004407,A00456,A00375,WITHDRAWAL,167037.4,INR,2024-01-24 07:28:32,REF10008007587,L00395,L00545,RTGS,Personal transfer,SRC024,0.98,EV00784,2025-08-22 16:41:11
TX004408,A00729,A01212,PAYMENT,526074.02,INR,2026-03-21 11:35:28,REF37019795245,L02473,L02267,UPI,Invoice payment,SRC024,0.82,EV00446,2025-05-31 00:14:10
TX004409,A00411,A00086,DEPOSIT,346217.77,INR,2024-10-11 15:28:25,REF95201278353,L01956,L00388,UPI,Invoice payment,SRC011,0.98,EV01819,2026-05-04 09:16:10
TX004410,A00735,A01167,PAYMENT,208710.95,INR,2024-04-26 05:16:43,REF11177472540,L01535,L01716,CASH,Invoice payment,SRC011,0.99,EV04976,2026-01-26 03:16:22
TX004411,A01284,A00635,TRANSFER,597480.53,INR,2026-03-19 00:47:45,REF95920471251,L00544,L01061,IMPS,Refund,SRC016,0.88,EV03394,2024-01-19 05:49:15
TX004412,A00047,A00961,DEPOSIT,451374.97,INR,2024-05-22 22:42:28,REF20432566387,L02374,L02355,NEFT,Invoice payment,SRC026,0.98,EV02750,2026-03-01 07:04:09
TX004413,A01129,A00405,CASH,488573.68,INR,2025-09-09 23:02:13,REF62426607949,L00072,L02226,ATM,Service payment,SRC022,0.89,EV04347,2024-09-05 03:48:48
TX004414,A00295,A00654,PAYMENT,129112.37,INR,2026-05-23 13:13:44,REF28510117427,L00725,L00042,NEFT,Invoice payment,SRC018,0.9,EV02265,2025-10-07 15:54:39
TX004415,A01150,A00339,CASH,156544.68,INR,2025-06-29 06:48:05,REF38797279818,L02069,L01198,RTGS,Personal transfer,SRC006,0.85,EV02139,2025-03-17 09:14:06
TX004416,A00672,A00995,DEPOSIT,388592.18,INR,2025-11-23 02:31:23,REF60901833450,L00525,L00598,CASH,Invoice payment,SRC009,0.86,EV03472,2026-08-30 15:15:34
TX004417,A01136,A00051,CASH,539429.07,INR,2026-01-16 21:42:04,REF66042818116,L01306,L02209,UPI,Invoice payment,SRC021,0.97,EV01874,2025-06-21 01:05:42
TX004418,A00185,A00224,CASH,590865.14,INR,2025-08-21 02:24:26,REF94237309156,L02368,L01457,ATM,Cash deposit,SRC008,0.91,EV03876,2025-01-18 10:26:07
TX004419,A01290,A00792,DEPOSIT,592948.1,INR,2025-08-25 13:27:18,REF63474550068,L00970,L02351,ATM,Invoice payment,SRC014,0.95,EV00355,2024-09-13 06:46:17
TX004420,A01122,A01041,TRANSFER,113193.83,INR,2025-04-18 05:58:17,REF94956120602,L02227,L02332,CASH,Service payment,SRC008,0.83,EV04942,2024-04-15 07:32:39
TX004421,A01296,A00048,DEPOSIT,580524.33,INR,2026-02-10 11:55:25,REF80069537161,L00559,L00550,RTGS,Vendor payment,SRC025,0.85,EV04563,2025-07-04 11:20:27
TX004422,A00062,A01080,CASH,551002.89,INR,2025-02-10 14:06:28,REF88059217480,L02360,L01628,IMPS,Refund,SRC005,0.98,EV00262,2025-03-16 21:38:04
TX004423,A00431,A01087,TRANSFER,128360.74,INR,2024-08-10 08:07:39,REF96970368585,L02023,L00245,IMPS,Cash deposit,SRC009,0.95,EV03497,2025-07-15 16:49:46
TX004424,A00851,A01213,WITHDRAWAL,160330.86,INR,2025-05-20 16:11:38,REF41529771333,L00500,L00230,UPI,Vendor payment,SRC011,0.87,EV03465,2025-04-02 09:13:58
TX004425,A00312,A00201,TRANSFER,490906.76,INR,2025-07-21 01:42:14,REF85484445097,L00109,L01542,UPI,Cash deposit,SRC024,0.83,EV02197,2026-08-28 06:15:06
TX004426,A00092,A01071,TRANSFER,725972.81,INR,2026-01-23 18:33:40,REF20533464005,L00931,L02346,RTGS,Cash deposit,SRC016,0.91,EV00780,2026-02-23 15:14:10
TX004427,A01259,A00813,DEPOSIT,113415.06,INR,2024-12-15 17:58:45,REF57657082982,L01310,L01171,UPI,Personal transfer,SRC006,0.97,EV03608,2025-04-28 17:28:51
TX004428,A00409,A01257,DEPOSIT,414135.8,INR,2025-01-22 13:57:10,REF85606640301,L00943,L00097,IMPS,Cash deposit,SRC015,0.89,EV00047,2025-11-23 23:11:43
TX004429,A00973,A00550,TRANSFER,452334.05,INR,2025-03-24 05:30:31,REF45394446022,L01927,L00443,UPI,Invoice payment,SRC029,0.83,EV03806,2024-12-29 21:54:37
TX004430,A00266,A00377,PAYMENT,124267.1,INR,2026-01-14 21:20:25,REF73354643698,L01095,L02202,UPI,Vendor payment,SRC004,0.94,EV03113,2026-02-03 04:22:06
TX004431,A01059,A00669,DEPOSIT,191826.16,INR,2025-04-28 07:47:08,REF65108663004,L01838,L00260,RTGS,Invoice payment,SRC002,0.87,EV04380,2025-06-03 12:22:23
TX004432,A00231,A00755,PAYMENT,456383.31,INR,2024-06-15 10:17:22,REF94381070419,L00260,L01760,NEFT,Personal transfer,SRC014,0.97,EV03372,2024-02-02 16:50:20
TX004433,A00545,A00285,WITHDRAWAL,16571.85,INR,2024-06-03 07:58:07,REF40390497751,L02118,L01192,IMPS,Cash deposit,SRC004,0.94,EV03214,2025-08-24 14:53:12
TX004434,A00358,A00787,CASH,234938.65,INR,2026-04-18 15:34:49,REF61831127907,L00757,L00256,IMPS,Service payment,SRC001,0.85,EV02851,2024-07-29 04:07:07
TX004435,A00208,A01227,DEPOSIT,288234.24,INR,2025-12-28 19:55:47,REF88679751830,L01617,L02007,ATM,Vendor payment,SRC008,0.9,EV01518,2026-05-02 19:48:45
TX004436,A00305,A01173,PAYMENT,406610.86,INR,2024-07-04 11:51:14,REF43488990909,L01509,L00975,ATM,Refund,SRC027,0.95,EV01172,2025-04-15 13:01:25
TX004437,A00918,A00382,DEPOSIT,691732.21,INR,2025-10-20 03:58:01,REF10698612903,L01599,L01853,UPI,Vendor payment,SRC015,0.82,EV02971,2024-07-31 06:33:57
TX004438,A00591,A01255,DEPOSIT,570081.33,INR,2024-05-05 03:27:54,REF50774502094,L02176,L00086,ATM,Service payment,SRC030,0.9,EV03907,2025-10-07 15:22:19
TX004439,A00502,A00209,PAYMENT,554740.23,INR,2026-07-16 06:15:19,REF73844310003,L00894,L01062,CASH,Invoice payment,SRC012,0.85,EV02333,2026-06-28 11:44:29
TX004440,A00541,A00453,WITHDRAWAL,76183.1,INR,2025-04-14 13:31:49,REF10649726115,L01814,L01532,RTGS,Refund,SRC019,0.85,EV01176,2025-11-28 20:03:41
TX004441,A00233,A01217,DEPOSIT,476217.26,INR,2024-10-29 12:18:18,REF85106830043,L01683,L01765,NEFT,Invoice payment,SRC023,0.95,EV01421,2025-09-15 12:48:56
TX004442,A00440,A01186,WITHDRAWAL,629269.32,INR,2024-10-14 17:20:23,REF50677219398,L00792,L02346,ATM,Personal transfer,SRC016,0.88,EV03864,2026-01-23 01:45:10
TX004443,A00385,A00774,DEPOSIT,733692.77,INR,2025-07-09 08:01:05,REF36593769684,L02337,L01839,ATM,Cash deposit,SRC025,0.83,EV00036,2025-10-03 18:41:55
TX004444,A01102,A00988,CASH,69551.57,INR,2026-02-21 01:25:51,REF49382976242,L00282,L02320,UPI,Service payment,SRC028,0.96,EV00820,2025-11-12 03:55:42
TX004445,A00134,A00270,WITHDRAWAL,115776.83,INR,2025-10-11 02:30:49,REF50782167479,L01657,L02455,UPI,Service payment,SRC017,0.94,EV02096,2026-05-08 13:51:14
TX004446,A01183,A00517,CASH,166388.82,INR,2025-08-04 05:07:14,REF66356518907,L01611,L00972,NEFT,Refund,SRC019,0.98,EV04512,2026-01-20 18:39:16
TX004447,A00988,A00112,PAYMENT,382085.69,INR,2024-01-02 02:53:58,REF11051202895,L01299,L02060,UPI,Vendor payment,SRC017,0.87,EV02548,2025-06-28 23:07:21
TX004448,A01074,A00447,CASH,36145.21,INR,2025-04-21 03:59:04,REF41558885412,L01078,L00466,IMPS,Service payment,SRC030,0.9,EV04686,2026-08-17 00:47:39
TX004449,A00734,A01046,WITHDRAWAL,208121.62,INR,2024-08-03 05:56:02,REF93594509148,L01224,L00844,ATM,Invoice payment,SRC017,0.89,EV03490,2025-03-25 14:48:18
TX004450,A01068,A00350,TRANSFER,222657.97,INR,2024-08-22 11:25:34,REF16298168707,L00391,L00409,UPI,Invoice payment,SRC012,0.96,EV01822,2024-04-18 11:08:35
TX004451,A01211,A00947,PAYMENT,249799.69,INR,2025-12-07 07:15:30,REF82179930046,L01172,L00834,NEFT,Personal transfer,SRC024,0.98,EV04418,2026-05-05 16:29:29
TX004452,A01039,A00722,CASH,612266.18,INR,2024-07-18 18:31:10,REF55546617982,L00586,L00185,ATM,Vendor payment,SRC007,0.9,EV01943,2024-01-03 23:21:58
TX004453,A00756,A01283,DEPOSIT,663637.53,INR,2025-08-11 06:34:13,REF96050233527,L00300,L00571,UPI,Service payment,SRC023,0.96,EV04468,2024-10-08 13:03:39
TX004454,A00183,A00851,DEPOSIT,591937.8,INR,2024-03-13 16:19:12,REF58848773851,L02176,L02137,ATM,Service payment,SRC015,0.89,EV04334,2025-11-03 02:10:16
