resolution_id,record_1_type,record_1_id,record_2_type,record_2_id,similarity_score,matching_features,resolution_result,resolution_method,confidence_score,verified,created_at
RES007117,OBSERVATION_MENTION,OBS001118,PERSON,P00522,0.7072,shared_context;different_location,DIFFERENT_ENTITY,FUZZY_MATCH,0.7500666103520092,False,2026-05-17 23:36:37
RES007118,STRUCTURED_RECORD,TX000119,PERSON,P00535,0.7467,name_similarity;different_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.8264124504502444,False,2025-12-16 14:58:37
RES007119,NAME_VARIANT,AL001834,PERSON,P00548,0.9142,shared_context;different_location,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.6238749330376416,False,2025-08-25 11:46:41
RES007120,ALIAS,AL001841,PERSON,P00561,0.5952,shared_context;different_location,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.5794154816597037,True,2026-06-28 00:19:59
RES007121,DOCUMENT_MENTION,DOC01122,PERSON,P00574,0.4805,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,HYBRID,0.7997865743193615,True,2026-01-25 07:00:14
RES007122,OBSERVATION_MENTION,OBS001123,PERSON,P00587,0.8322,partial_name;conflicting_context,DIFFERENT_ENTITY,HYBRID,0.6690495021845315,False,2026-05-04 04:16:03
RES007123,STRUCTURED_RECORD,TX000124,PERSON,P00600,0.8750,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.9254224209796478,False,2025-04-23 18:51:23
RES007124,NAME_VARIANT,AL001869,PERSON,P00613,0.7258,name_similarity;different_source,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.6155715403073557,False,2025-01-25 03:01:57
RES007125,ALIAS,AL001876,PERSON,P00626,0.5719,name_similarity;different_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.633279003035692,False,2026-06-30 02:08:49
RES007126,DOCUMENT_MENTION,DOC01127,PERSON,P00639,0.4766,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.9325776641100783,True,2025-03-03 17:03:46
RES007127,OBSERVATION_MENTION,OBS001128,PERSON,P00652,0.6086,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.6807745227574212,False,2025-05-30 07:32:25
RES007128,STRUCTURED_RECORD,TX000129,PERSON,P00665,0.5064,partial_name;conflicting_context,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.7921966194740186,False,2025-06-21 00:52:10
RES007129,NAME_VARIANT,AL001904,PERSON,P00678,0.8746,name_similarity;different_source,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.8246209743048803,False,2026-08-07 04:19:05
RES007130,ALIAS,AL001911,PERSON,P00691,0.5153,name_similarity;different_source,DIFFERENT_ENTITY,FUZZY_MATCH,0.944708082995022,False,2025-04-14 05:39:15
RES007131,DOCUMENT_MENTION,DOC01132,PERSON,P00704,0.5696,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,FUZZY_MATCH,0.6499274498530975,True,2026-01-15 15:31:42
RES007132,OBSERVATION_MENTION,OBS001133,PERSON,P00717,0.5261,shared_context;different_location,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.7092421896083559,False,2026-03-28 21:07:06
RES007133,STRUCTURED_RECORD,TX000134,PERSON,P00730,0.4604,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,HYBRID,0.5825383709012334,False,2025-02-14 22:25:17
RES007134,NAME_VARIANT,AL001939,PERSON,P00743,0.7584,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,HYBRID,0.6636898710846826,True,2026-08-04 11:39:47
RES007135,ALIAS,AL001946,PERSON,P00756,0.4646,partial_name;conflicting_context,DIFFERENT_ENTITY,FUZZY_MATCH,0.9452192216473019,False,2025-12-03 01:12:08
RES007136,DOCUMENT_MENTION,DOC01137,PERSON,P00769,0.8578,shared_context;different_location,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.8391679418250064,False,2026-08-22 04:36:38
RES007137,OBSERVATION_MENTION,OBS001138,PERSON,P00782,0.9109,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8475596614263432,False,2026-06-24 09:18:22
RES007138,STRUCTURED_RECORD,TX000139,PERSON,P00795,0.8472,shared_context;different_location,DIFFERENT_ENTITY,FUZZY_MATCH,0.6860711327154033,False,2025-06-03 16:16:52
RES007139,NAME_VARIANT,AL001974,PERSON,P00808,0.5416,name_similarity;different_identifier,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.7641649770612082,False,2025-12-07 23:43:46
RES007140,ALIAS,AL001981,PERSON,P00821,0.8222,partial_name;conflicting_context,DIFFERENT_ENTITY,FUZZY_MATCH,0.7119581729274681,False,2026-05-02 09:25:22
RES007141,DOCUMENT_MENTION,DOC01142,PERSON,P00834,0.6083,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.9380008520615489,True,2025-02-17 22:28:27
RES007142,OBSERVATION_MENTION,OBS001143,PERSON,P00847,0.6372,name_similarity;different_source,DIFFERENT_ENTITY,FUZZY_MATCH,0.842966485657527,False,2025-07-26 01:52:47
RES007143,STRUCTURED_RECORD,TX000144,PERSON,P00860,0.4712,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,HYBRID,0.5645747352226351,False,2025-05-11 03:12:36
RES007144,NAME_VARIANT,AL002009,PERSON,P00873,0.9369,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.8816440225612181,False,2025-06-20 19:00:05
RES007145,ALIAS,AL002016,PERSON,P00886,0.7203,name_similarity;different_source,DIFFERENT_ENTITY,FUZZY_MATCH,0.9219890814077148,True,2026-08-29 09:35:00
RES007146,DOCUMENT_MENTION,DOC01147,PERSON,P00899,0.8758,shared_context;different_location,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.6007073467129508,False,2025-10-15 11:20:56
RES007147,OBSERVATION_MENTION,OBS001148,PERSON,P00912,0.7284,partial_name;conflicting_context,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.7825030137632552,False,2025-03-29 00:22:21
RES007148,STRUCTURED_RECORD,TX000149,PERSON,P00925,0.6534,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.7265301644054397,False,2025-04-03 09:04:28
RES007149,NAME_VARIANT,AL002044,PERSON,P00938,0.4745,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.7101633312787751,False,2025-04-26 20:34:57
RES007150,ALIAS,AL002051,PERSON,P00951,0.7843,shared_context;different_location,DIFFERENT_ENTITY,FUZZY_MATCH,0.6036810056299099,False,2026-02-02 16:42:35
RES007151,DOCUMENT_MENTION,DOC01152,PERSON,P00964,0.8517,name_similarity;different_source,DIFFERENT_ENTITY,FUZZY_MATCH,0.766027080623064,True,2025-08-01 02:03:56
RES007152,OBSERVATION_MENTION,OBS001153,PERSON,P00977,0.4611,name_similarity;different_identifier,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.9474265509552021,True,2025-02-06 07:20:05
RES007153,STRUCTURED_RECORD,TX000154,PERSON,P00990,0.6119,partial_name;conflicting_context,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.7102432909309011,False,2025-10-28 13:19:18
RES007154,NAME_VARIANT,AL002079,PERSON,P01003,0.6634,name_similarity;different_source,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.7337966623967459,False,2025-03-02 09:50:08
RES007155,ALIAS,AL002086,PERSON,P01016,0.8483,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,FUZZY_MATCH,0.7287085391965413,False,2025-04-03 09:32:22
RES007156,DOCUMENT_MENTION,DOC01157,PERSON,P01029,0.5173,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,HYBRID,0.8172171212325788,False,2026-04-15 20:21:03
RES007157,OBSERVATION_MENTION,OBS001158,PERSON,P01042,0.7190,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.7118172098466786,True,2025-10-10 19:54:47
RES007158,STRUCTURED_RECORD,TX000159,PERSON,P01055,0.7762,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,HYBRID,0.8555646021716887,False,2026-05-25 03:39:54
RES007159,NAME_VARIANT,AL002114,PERSON,P01068,0.5629,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,HYBRID,0.781925160511192,False,2025-06-01 05:46:36
RES007160,ALIAS,AL002121,PERSON,P01081,0.6789,name_similarity;different_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.8357644785437003,True,2025-07-24 08:27:07
RES007161,DOCUMENT_MENTION,DOC01162,PERSON,P01094,0.5954,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,FUZZY_MATCH,0.6181939270560693,False,2026-02-02 17:32:30
RES007162,OBSERVATION_MENTION,OBS001163,PERSON,P01107,0.6545,name_similarity;different_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.9023476185713915,False,2025-01-13 14:58:49
RES007163,STRUCTURED_RECORD,TX000164,PERSON,P01120,0.8974,name_similarity;different_source,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.8194551601148297,True,2025-12-13 15:41:39
RES007164,NAME_VARIANT,AL002149,PERSON,P01133,0.8815,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.8549213445380608,True,2026-06-08 19:49:28
RES007165,ALIAS,AL002156,PERSON,P01146,0.8856,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8110045377266426,False,2025-07-04 11:16:45
RES007166,DOCUMENT_MENTION,DOC01167,PERSON,P01159,0.8737,partial_name;conflicting_context,DIFFERENT_ENTITY,FUZZY_MATCH,0.8757620804357871,False,2026-06-10 10:09:48
RES007167,OBSERVATION_MENTION,OBS001168,PERSON,P01172,0.5608,shared_context;different_location,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.7599131829942015,False,2025-12-13 09:33:08
RES007168,STRUCTURED_RECORD,TX000169,PERSON,P01185,0.7073,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.5527569839889965,True,2025-12-13 11:32:06
RES007169,NAME_VARIANT,AL002184,PERSON,P01198,0.4955,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.8288648349813735,False,2026-01-05 18:06:13
RES007170,ALIAS,AL002191,PERSON,P01211,0.9078,name_similarity;different_identifier,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.6171345390359081,True,2026-01-19 11:44:56
RES007171,DOCUMENT_MENTION,DOC01172,PERSON,P01224,0.4861,partial_name;conflicting_context,DIFFERENT_ENTITY,HYBRID,0.8787865876854827,True,2026-08-27 04:56:04
RES007172,OBSERVATION_MENTION,OBS001173,PERSON,P01237,0.9162,shared_context;different_location,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.8086610346630612,False,2025-06-15 16:30:14
RES007173,STRUCTURED_RECORD,TX000174,PERSON,P01250,0.7345,shared_context;different_location,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.5889979359639885,False,2025-05-11 17:31:12
RES007174,NAME_VARIANT,AL002219,PERSON,P01263,0.8717,shared_context;different_location,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.5960891328457538,False,2026-08-12 08:47:44
RES007175,ALIAS,AL002226,PERSON,P01276,0.6394,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,HYBRID,0.8752110014735932,False,2025-03-06 09:01:55
RES007176,DOCUMENT_MENTION,DOC01177,PERSON,P01289,0.7821,name_similarity;different_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.8459838153588144,False,2025-08-08 12:56:09
RES007177,OBSERVATION_MENTION,OBS001178,PERSON,P01302,0.8294,name_similarity;different_identifier,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.8872122160823022,False,2025-08-23 10:25:09
RES007178,STRUCTURED_RECORD,TX000179,PERSON,P01315,0.8401,name_similarity;different_source,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.8249503874445199,False,2025-08-29 21:19:48
RES007179,NAME_VARIANT,AL002254,PERSON,P01328,0.6360,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.5829175403306286,False,2026-04-12 22:37:03
RES007180,ALIAS,AL002261,PERSON,P01341,0.4966,partial_name;conflicting_context,DIFFERENT_ENTITY,HYBRID,0.5687777444317531,False,2026-02-05 04:57:15
RES007181,DOCUMENT_MENTION,DOC01182,PERSON,P01354,0.7888,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.739254984857821,False,2025-08-16 09:59:12
RES007182,OBSERVATION_MENTION,OBS001183,PERSON,P01367,0.5122,name_similarity;different_identifier,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.7143543797303901,True,2026-07-21 09:35:19
RES007183,STRUCTURED_RECORD,TX000184,PERSON,P01380,0.8442,partial_name;conflicting_context,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.8492584836197179,False,2026-07-24 09:54:53
RES007184,NAME_VARIANT,AL002289,PERSON,P01393,0.4530,shared_context;different_location,DIFFERENT_ENTITY,FUZZY_MATCH,0.7813566408946756,False,2025-06-07 11:04:19
RES007185,ALIAS,AL002296,PERSON,P01406,0.5456,name_similarity;different_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.8421067374430276,True,2026-04-29 05:24:26
RES007186,DOCUMENT_MENTION,DOC01187,PERSON,P01419,0.5341,name_similarity;different_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.6705945126944071,False,2025-07-17 00:41:29
RES007187,OBSERVATION_MENTION,OBS001188,PERSON,P01432,0.7595,partial_name;conflicting_context,DIFFERENT_ENTITY,FUZZY_MATCH,0.7744942848181007,False,2026-07-04 14:47:40
RES007188,STRUCTURED_RECORD,TX000189,PERSON,P01445,0.6210,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.8059139015560262,False,2025-09-06 14:11:04
RES007189,NAME_VARIANT,AL002324,PERSON,P01458,0.5242,partial_name;conflicting_context,DIFFERENT_ENTITY,FUZZY_MATCH,0.9042746606741325,False,2025-02-15 17:49:57
RES007190,ALIAS,AL002331,PERSON,P01471,0.8161,partial_name;conflicting_context,DIFFERENT_ENTITY,HYBRID,0.618322531861695,False,2025-10-28 00:31:26
RES007191,DOCUMENT_MENTION,DOC01192,PERSON,P01484,0.6461,shared_context;different_location,DIFFERENT_ENTITY,HYBRID,0.7728197927352295,False,2026-01-16 00:24:13
RES007192,OBSERVATION_MENTION,OBS001193,PERSON,P01497,0.8144,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,HYBRID,0.5716380830201789,False,2026-07-18 20:20:45
RES007193,STRUCTURED_RECORD,TX000194,PERSON,P01510,0.7781,partial_name;conflicting_context,DIFFERENT_ENTITY,FUZZY_MATCH,0.8314300552485339,True,2026-01-10 19:26:30
RES007194,NAME_VARIANT,AL002359,PERSON,P01523,0.6633,name_similarity;different_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.9044728828489912,False,2025-07-27 16:37:26
RES007195,ALIAS,AL002366,PERSON,P01536,0.4600,shared_context;different_location,DIFFERENT_ENTITY,HYBRID,0.5793544881724817,False,2025-05-23 07:36:13
RES007196,DOCUMENT_MENTION,DOC01197,PERSON,P01549,0.4604,partial_name;conflicting_context,DIFFERENT_ENTITY,HYBRID,0.8610407900911754,False,2026-01-23 13:14:01
RES007197,OBSERVATION_MENTION,OBS001198,PERSON,P01562,0.6308,partial_name;conflicting_context,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.8199813622024097,False,2026-06-25 08:25:13
RES007198,STRUCTURED_RECORD,TX000199,PERSON,P01575,0.6863,partial_name;conflicting_context,DIFFERENT_ENTITY,HYBRID,0.5568028000981471,False,2026-06-25 18:46:01
RES007199,NAME_VARIANT,AL002394,PERSON,P01588,0.6114,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,HYBRID,0.6785517563683262,False,2025-04-19 03:57:11
RES007200,ALIAS,AL002401,PERSON,P01601,0.9355,partial_name;conflicting_context,DIFFERENT_ENTITY,FUZZY_MATCH,0.8044669808372134,False,2026-08-31 13:05:43
RES007201,DOCUMENT_MENTION,DOC01202,PERSON,P01614,0.4772,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.5553043451434754,False,2026-02-19 14:01:30
RES007202,OBSERVATION_MENTION,OBS001203,PERSON,P01627,0.4749,name_similarity;different_source,DIFFERENT_ENTITY,FUZZY_MATCH,0.8160492873550882,False,2026-05-13 23:15:42
RES007203,STRUCTURED_RECORD,TX000204,PERSON,P01640,0.7346,name_similarity;different_source,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.9056322661504703,False,2025-01-08 04:07:47
RES007204,NAME_VARIANT,AL002429,PERSON,P01653,0.8663,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.610197028574533,False,2026-06-21 17:21:09
RES007205,ALIAS,AL002436,PERSON,P01666,0.9348,name_similarity;different_source,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.7884338551745284,True,2025-02-14 14:52:52
RES007206,DOCUMENT_MENTION,DOC01207,PERSON,P01679,0.8214,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,HYBRID,0.7006363652941549,True,2025-04-09 21:34:36
RES007207,OBSERVATION_MENTION,OBS001208,PERSON,P01692,0.8727,partial_name;conflicting_context,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.6547184852856539,False,2026-04-05 01:59:02
RES007208,STRUCTURED_RECORD,TX000209,PERSON,P01705,0.6596,name_similarity;different_source,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.6972071047784839,True,2025-09-05 07:32:04
RES007209,NAME_VARIANT,AL002464,PERSON,P01718,0.7535,name_similarity;different_source,DIFFERENT_ENTITY,FUZZY_MATCH,0.7437716823732272,False,2025-07-10 03:16:55
RES007210,ALIAS,AL002471,PERSON,P01731,0.8991,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.7023608649708448,False,2025-08-28 11:47:37
RES007211,DOCUMENT_MENTION,DOC01212,PERSON,P01744,0.4935,partial_name;conflicting_context,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.814938810602297,False,2026-08-14 22:06:59
RES007212,OBSERVATION_MENTION,OBS001213,PERSON,P01757,0.4891,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.6588812755514498,False,2025-12-25 00:13:22
RES007213,STRUCTURED_RECORD,TX000214,PERSON,P01770,0.4662,partial_name;conflicting_context,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.9287028499655585,False,2025-03-25 05:50:29
RES007214,NAME_VARIANT,AL002499,PERSON,P01783,0.8309,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.7315499365800606,False,2026-07-29 15:23:56
RES007215,ALIAS,AL002506,PERSON,P01796,0.9022,shared_context;different_location,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.6596611378744376,True,2025-07-11 06:28:16
RES007216,DOCUMENT_MENTION,DOC01217,PERSON,P01809,0.5317,name_similarity;different_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.7834922688032604,False,2026-07-13 15:54:10
RES007217,OBSERVATION_MENTION,OBS001218,PERSON,P01822,0.4904,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,HYBRID,0.6644870966894928,False,2025-01-09 00:01:45
RES007218,STRUCTURED_RECORD,TX000219,PERSON,P01835,0.8800,name_similarity;different_source,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.7765374670236441,True,2025-10-31 18:33:01
RES007219,NAME_VARIANT,AL002534,PERSON,P01848,0.6615,name_similarity;different_source,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.5911901774093538,True,2025-05-17 11:05:10
RES007220,ALIAS,AL002541,PERSON,P01861,0.5032,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.6468987518343805,False,2026-03-24 08:00:59
RES007221,DOCUMENT_MENTION,DOC01222,PERSON,P01874,0.4609,shared_context;different_location,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.8032154998703063,False,2026-05-05 02:21:58
RES007222,OBSERVATION_MENTION,OBS001223,PERSON,P01887,0.5112,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,HYBRID,0.8700034409215264,False,2025-09-27 01:40:42
RES007223,STRUCTURED_RECORD,TX000224,PERSON,P01900,0.7832,name_similarity;different_source,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.8706392321760081,False,2026-07-06 05:59:12
RES007224,NAME_VARIANT,AL002569,PERSON,P01913,0.7808,partial_name;conflicting_context,DIFFERENT_ENTITY,HYBRID,0.7779313830425504,True,2025-04-14 19:17:38
RES007225,ALIAS,AL002576,PERSON,P01926,0.5798,name_similarity;different_source,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.6044886592308419,False,2025-08-18 22:03:35
RES007226,DOCUMENT_MENTION,DOC01227,PERSON,P01939,0.6213,shared_context;different_location,DIFFERENT_ENTITY,FUZZY_MATCH,0.5566845918028142,True,2026-04-19 06:01:45
RES007227,OBSERVATION_MENTION,OBS001228,PERSON,P01952,0.6694,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,HYBRID,0.9389315306180285,False,2026-04-13 07:10:52
RES007228,STRUCTURED_RECORD,TX000229,PERSON,P01965,0.6245,name_similarity;different_source,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.6830145628022942,True,2025-03-10 20:15:52
RES007229,NAME_VARIANT,AL002604,PERSON,P01978,0.4530,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.7730451030037474,False,2026-03-20 12:49:38
RES007230,ALIAS,AL002611,PERSON,P01991,0.7608,shared_context;different_location,DIFFERENT_ENTITY,FUZZY_MATCH,0.6612291038814198,False,2025-08-31 12:24:43
RES007231,DOCUMENT_MENTION,DOC01232,PERSON,P02004,0.8601,shared_context;different_location,DIFFERENT_ENTITY,FUZZY_MATCH,0.6645497744259402,False,2026-05-06 12:25:39
RES007232,OBSERVATION_MENTION,OBS001233,PERSON,P02017,0.9207,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,HYBRID,0.6135252201391497,False,2025-06-09 03:30:44
RES007233,STRUCTURED_RECORD,TX000234,PERSON,P02030,0.6596,name_similarity;different_identifier,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.6915044432541586,False,2025-10-12 10:04:51
RES007234,NAME_VARIANT,AL002639,PERSON,P02043,0.7651,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,FUZZY_MATCH,0.7199341547799135,False,2025-06-19 13:18:32
RES007235,ALIAS,AL002646,PERSON,P02056,0.5372,phonetic_similarity;missing_identifier,DIFFERENT_ENTITY,HYBRID,0.672047833318447,False,2026-07-17 08:27:43
RES007236,DOCUMENT_MENTION,DOC01237,PERSON,P02069,0.7156,shared_context;different_location,DIFFERENT_ENTITY,FUZZY_MATCH,0.6280666495301763,False,2025-04-28 08:29:02
RES007237,OBSERVATION_MENTION,OBS001238,PERSON,P02082,0.6617,name_similarity;different_identifier,DIFFERENT_ENTITY,PROBABILISTIC_MATCH,0.8022343909048804,False,2026-08-17 19:14:31
RES007238,STRUCTURED_RECORD,TX000239,PERSON,P02095,0.7553,shared_context;different_location,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.7398834152770076,True,2025-01-02 04:53:10
RES007239,NAME_VARIANT,AL002674,PERSON,P02108,0.4956,partial_name;conflicting_context,DIFFERENT_ENTITY,HYBRID,0.6673156245936825,False,2025-10-09 09:32:00
RES007240,ALIAS,AL002681,PERSON,P02121,0.4770,shared_context;different_location,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.5554391745795623,True,2026-07-28 23:02:33
RES007241,DOCUMENT_MENTION,DOC01242,PERSON,P02134,0.5129,embedding_similarity;contradictory_metadata,DIFFERENT_ENTITY,EMBEDDING_SIMILARITY,0.6015496189059211,False,2026-01-24 06:05:32
RES007242,OBSERVATION_MENTION,OBS001243,PERSON,P02147,0.8892,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8596491082601225,False,2025-09-08 17:57:38
